time,open,high,low,close,Volume
2019-04-11,0.033374,0.03339,0.032135,0.032707,291016.195
2019-04-12,0.032707,0.032839,0.032222,0.032339,160668.087
2019-04-13,0.032338,0.03254,0.032024,0.032303,108588.79
2019-04-14,0.032303,0.032679,0.032117,0.032567,100818.395
2019-04-15,0.032571,0.032684,0.031126,0.031835,178341.439
2019-04-16,0.031828,0.03233,0.031748,0.03197,154559.074
2019-04-17,0.031967,0.03202,0.031625,0.031859,120242.432
2019-04-18,0.031859,0.033297,0.031757,0.032962,167070.757
2019-04-19,0.032962,0.033125,0.032415,0.032829,159852.322
2019-04-20,0.03283,0.033248,0.032388,0.032666,129148.243
2019-04-21,0.032666,0.032735,0.031802,0.032067,150111.884
2019-04-22,0.032067,0.032455,0.031807,0.031836,143119.051
2019-04-23,0.031831,0.031859,0.030667,0.0308,213978.353
2019-04-24,0.0308,0.030833,0.0297,0.030438,228005.404
2019-04-25,0.030438,0.030501,0.029268,0.029643,225812.647
2019-04-26,0.029642,0.029872,0.029206,0.029722,236947.609
2019-04-27,0.029722,0.0304,0.029586,0.030079,122388.105
2019-04-28,0.030078,0.03012,0.0297,0.02973,116106.588
2019-04-29,0.029731,0.029868,0.029284,0.029614,146434.354
2019-04-30,0.029611,0.030565,0.029604,0.030418,185254.606
2019-05-01,0.03041,0.030639,0.029632,0.029753,153295.213
2019-05-02,0.029762,0.029936,0.029157,0.029455,140258.863
2019-05-03,0.029454,0.029616,0.028209,0.029115,225306.257
2019-05-04,0.029124,0.029232,0.027971,0.028083,186857.008
2019-05-05,0.028083,0.028429,0.027879,0.028231,154029.167
2019-05-06,0.028233,0.030786,0.028001,0.030097,291184.613
2019-05-07,0.030097,0.031406,0.02884,0.028913,333779.215
2019-05-08,0.028917,0.029149,0.028412,0.028537,157543.732
2019-05-09,0.028537,0.028538,0.027185,0.02753,175838.506
2019-05-10,0.027529,0.028106,0.02686,0.027118,212046.894
2019-05-11,0.027123,0.02878,0.02558,0.026875,438291.521
2019-05-12,0.026875,0.027295,0.026163,0.026992,273981.457
2019-05-13,0.026992,0.027232,0.024647,0.025142,308007.76
2019-05-14,0.025142,0.02785,0.024851,0.027239,395733.744
2019-05-15,0.027239,0.030631,0.027077,0.030375,345192.129
2019-05-16,0.030369,0.034848,0.030319,0.033609,813147.746
2019-05-17,0.033607,0.03394,0.031546,0.033219,592578.691
2019-05-18,0.033203,0.033417,0.031963,0.032184,244762.236
2019-05-19,0.032185,0.032436,0.031552,0.031811,259657.372
2019-05-20,0.031812,0.032246,0.031066,0.031549,263288.295
2019-05-21,0.03155,0.032763,0.031539,0.03206,310865.683
2019-05-22,0.032047,0.032613,0.031373,0.031953,283822.028
2019-05-23,0.031952,0.032137,0.03072,0.031163,271228.724
2019-05-24,0.031163,0.031683,0.031016,0.031246,214077.747
2019-05-25,0.031237,0.031899,0.03105,0.03119,147720.385
2019-05-26,0.031184,0.031374,0.030138,0.030688,196522.494
2019-05-27,0.030688,0.031419,0.030374,0.030918,240658.252
2019-05-28,0.030928,0.031526,0.030669,0.031106,204794.587
2019-05-29,0.031103,0.03139,0.030771,0.031098,198511.762
2019-05-30,0.031107,0.033153,0.029742,0.030776,476963.897
2019-05-31,0.030787,0.03135,0.030217,0.031314,256489.133
2019-06-01,0.031314,0.032139,0.03084,0.03095,206081.663
2019-06-02,0.03095,0.031315,0.030686,0.030817,129550.318
2019-06-03,0.030817,0.031122,0.030344,0.0308,181939.602
2019-06-04,0.0308,0.031584,0.03065,0.031396,234844.806
2019-06-05,0.031397,0.031838,0.030927,0.031591,172192.243
2019-06-06,0.031582,0.032093,0.031267,0.031955,137872.642
2019-06-07,0.031955,0.032127,0.031111,0.031196,174222.834
2019-06-08,0.031191,0.03134,0.030754,0.030815,111279.94
2019-06-09,0.030815,0.030962,0.03,0.030284,138030.521
2019-06-10,0.030284,0.031095,0.030203,0.030904,156007.202
2019-06-11,0.030903,0.03124,0.030696,0.030988,128279.087
2019-06-12,0.030988,0.032245,0.03083,0.032147,179283.458
2019-06-13,0.032131,0.032295,0.030764,0.030996,201941.664
2019-06-14,0.031004,0.031198,0.03022,0.030355,207795.8
2019-06-15,0.030345,0.030873,0.030181,0.030399,172508.474
2019-06-16,0.030399,0.030453,0.029363,0.029901,212717.726
2019-06-17,0.029902,0.029972,0.029036,0.029333,219789.323
2019-06-18,0.029337,0.029496,0.028814,0.02914,246870.174
2019-06-19,0.029144,0.029434,0.028904,0.028977,166155.226
2019-06-20,0.028974,0.029078,0.028059,0.028507,187177.92
2019-06-21,0.028503,0.02985,0.028501,0.028969,338634.944
2019-06-22,0.028968,0.029749,0.027821,0.028956,421688.171
2019-06-23,0.028957,0.029442,0.028087,0.028289,218069.165
2019-06-24,0.028286,0.028629,0.02798,0.028197,171628.398
2019-06-25,0.028201,0.028226,0.026866,0.026919,237456.241
2019-06-26,0.026922,0.027634,0.025325,0.025913,670241.487
2019-06-27,0.025924,0.027345,0.025649,0.026344,517474.155
2019-06-28,0.026337,0.027107,0.024981,0.025061,291536.83
2019-06-29,0.025061,0.027124,0.024989,0.0267,303720.865
2019-06-30,0.026706,0.027076,0.026051,0.026972,295754.873
2019-07-01,0.026967,0.028,0.026637,0.027769,332817.036
2019-07-02,0.027769,0.028319,0.026537,0.026889,309816.713
2019-07-03,0.026878,0.026895,0.025165,0.02522,285313.78
2019-07-04,0.02522,0.025673,0.02485,0.02537,238026.155
2019-07-05,0.02537,0.026432,0.025134,0.026171,207789.183
2019-07-06,0.026173,0.026211,0.025274,0.025612,137630.631
2019-07-07,0.025605,0.02707,0.025525,0.026706,152596.74
2019-07-08,0.026713,0.026933,0.025255,0.025487,194105.325
2019-07-09,0.025487,0.0256,0.024374,0.024511,250516.643
2019-07-10,0.024517,0.024567,0.022934,0.023875,330910.63
2019-07-11,0.023871,0.024267,0.023061,0.023677,244858.233
2019-07-12,0.023677,0.024072,0.023199,0.023353,172963.957
2019-07-13,0.023354,0.024347,0.023269,0.023664,158712.786
2019-07-14,0.023664,0.024092,0.022002,0.022198,343151.864
2019-07-15,0.022196,0.022333,0.020542,0.021066,373483.682
2019-07-16,0.021066,0.021432,0.020138,0.02109,346804.127
2019-07-17,0.021089,0.02235,0.020961,0.021799,299583.957
2019-07-18,0.021802,0.022388,0.021013,0.021241,346544.195
2019-07-19,0.021246,0.021292,0.0208,0.021023,161520.954
2019-07-20,0.021014,0.021879,0.021007,0.021251,167224.836
2019-07-21,0.021251,0.021428,0.021001,0.021285,119559.115
2019-07-22,0.021291,0.021389,0.020812,0.021038,134996.48
2019-07-23,0.021043,0.021701,0.020969,0.021538,149263.46
2019-07-24,0.021537,0.022492,0.02087,0.022155,175628.182
2019-07-25,0.02215,0.022393,0.021923,0.022179,146094.275
2019-07-26,0.022178,0.022392,0.021932,0.022271,111078.215
2019-07-27,0.022268,0.022296,0.021584,0.021871,143970.078
2019-07-28,0.021871,0.022364,0.021622,0.022165,138864.472
2019-07-29,0.022171,0.022269,0.021911,0.022183,103601.384
2019-07-30,0.022184,0.02222,0.02175,0.021893,109432.911
2019-07-31,0.02189,0.022164,0.02143,0.021666,132203.098
2019-08-01,0.021665,0.021671,0.020733,0.020896,116464.592
2019-08-02,0.020897,0.021156,0.02056,0.020689,140567.7
2019-08-03,0.020689,0.020941,0.020362,0.020536,109000.896
2019-08-04,0.020536,0.020607,0.020117,0.020292,95859.774
2019-08-05,0.020294,0.020374,0.01941,0.019744,183482.979
2019-08-06,0.019742,0.019939,0.01908,0.019711,220398.337
2019-08-07,0.019705,0.019759,0.018759,0.018878,180927.492
2019-08-08,0.018882,0.0191,0.018388,0.018445,166776.243
2019-08-09,0.018451,0.01854,0.017567,0.017725,170658.562
2019-08-10,0.017725,0.018271,0.017712,0.018256,164152.236
2019-08-11,0.018254,0.01899,0.018247,0.018742,155681.441
2019-08-12,0.018744,0.018764,0.018504,0.018557,88837.385
2019-08-13,0.018562,0.019289,0.018334,0.019211,140283.782
2019-08-14,0.019212,0.01979,0.018084,0.018608,218092.69
2019-08-15,0.018607,0.018763,0.017978,0.018255,150505.462
2019-08-16,0.018255,0.018525,0.017615,0.017895,173287.024
2019-08-17,0.017893,0.018268,0.017788,0.018172,127042.804
2019-08-18,0.018169,0.018999,0.018069,0.018861,131483.235
