time,open,high,low,close
2017-10-11,1.39955214,1.51734914,1.37450178,1.4406422
2017-10-12,1.44059736,1.44123945,1.27285034,1.35365061
2017-10-13,1.3535946,1.50940704,1.17016252,1.45347997
2017-10-14,1.4526261,1.53701467,1.40237811,1.53585597
2017-10-15,1.53544059,1.6733229,1.38980969,1.56000166
2017-10-16,1.55982473,1.60527946,1.37650463,1.44508189
2017-10-17,1.44548296,1.4713604,1.33832655,1.3918787
2017-10-18,1.39154488,1.43441335,1.20651749,1.3254877
2017-10-19,1.32547769,1.36762138,1.23716474,1.28774808
2017-10-20,1.28290371,1.36347385,1.20382281,1.23938249
2017-10-21,1.23892553,1.27380241,1.16741105,1.26492975
2017-10-22,1.2646242,1.31054845,1.1764035,1.20283872
2017-10-23,1.26364252,1.28045649,1.09569908,1.178978
2017-10-24,1.17577691,1.39301359,1.11796154,1.25084982
2017-10-25,1.25057206,1.27608399,1.16194819,1.27523485
2017-10-26,1.27543851,1.27555005,1.0866214,1.21731161
2017-10-27,1.21728526,1.21921162,1.10572089,1.19599477
2017-10-28,1.19589077,1.20914967,1.13979015,1.18832024
2017-10-29,1.19405603,1.26227421,1.15910399,1.23314204
2017-10-30,1.23321439,1.36670344,1.19638948,1.33488703
2017-10-31,1.33488758,1.41066698,1.25875631,1.3483067
2017-11-01,1.32966293,1.346858,1.19255686,1.26513161
2017-11-02,1.26529322,1.37933788,1.19079494,1.29524699
2017-11-03,1.29584636,1.4830713,1.29408991,1.45878125
2017-11-04,1.4585576,1.72138793,1.39708503,1.63903621
2017-11-05,1.63351721,1.63870768,1.45449502,1.52865153
2017-11-06,1.52840468,1.67109987,1.46348094,1.57523222
2017-11-07,1.57488517,1.81958699,1.53722095,1.8001533
2017-11-08,1.8002294,2.11482528,1.7545422,2.04364532
2017-11-09,2.04434096,2.18862127,1.92858075,2.01328026
2017-11-10,2.02866879,2.06953864,1.62130437,1.80308282
2017-11-11,1.80199483,1.9304792,1.56977,1.68697298
2017-11-12,1.68696899,1.68696899,1.39295717,1.51708398
2017-11-13,1.51447822,1.77419702,1.50688051,1.721079
2017-11-14,1.7189588,1.73968129,1.54402193,1.59411107
2017-11-15,1.5888148,1.64380551,1.45458374,1.56798552
2017-11-16,1.56776697,1.70580096,1.51256607,1.57108033
2017-11-17,1.5713319,1.59534824,1.47773656,1.52105527
2017-11-18,1.50725663,1.6787382,1.48568371,1.66348271
2017-11-19,1.66396501,1.70443972,1.57185974,1.60701568
2017-11-20,1.5912092,1.66088689,1.54463022,1.63352869
2017-11-21,1.63575112,1.63806156,1.53152854,1.58563538
2017-11-22,1.62110537,1.63434497,1.546695,1.62209973
2017-11-23,1.62214403,1.62312696,1.53589112,1.58424688
2017-11-24,1.58209685,1.82809313,1.52455578,1.7491556
2017-11-25,1.74924307,1.95288016,1.67927235,1.90290627
2017-11-26,1.90300472,1.95114476,1.79957341,1.8916287
2017-11-27,1.89175375,1.97120493,1.77456024,1.97001237
2017-11-28,1.97091009,1.9712227,1.82289253,1.91853782
2017-11-29,1.91983606,2.06877824,1.64258386,1.77719172
2017-11-30,1.78749956,2.07914235,1.76449913,1.9936785
2017-12-01,1.99063238,2.15073426,1.91323377,2.07204148
2017-12-02,2.07455018,2.11498485,1.98391339,2.06949459
2017-12-03,2.0696693,2.72627141,2.04856359,2.30657339
2017-12-04,2.30197556,2.59434469,2.27354214,2.55426219
2017-12-05,2.55426273,2.75827155,2.50923798,2.59883577
2017-12-06,2.59812452,2.85521353,2.35511999,2.62149007
2017-12-07,2.59587854,2.98677459,2.48084476,2.6877682
2017-12-08,2.68760085,2.85938004,2.21566185,2.82431862
2017-12-09,2.82431291,2.85882616,2.35657443,2.69877199
2017-12-10,2.68371959,2.72135546,2.22517433,2.50945758
2017-12-11,2.50945299,2.86689539,2.45496438,2.71757328
2017-12-12,2.71717013,2.80893608,2.57813307,2.68599463
2017-12-13,2.68653354,2.88259823,2.56059284,2.78032912
2017-12-14,2.77850762,3.17776892,2.74796366,3.16813223
2017-12-15,3.1731224,4.42705,2.95477731,4.22710406
2017-12-16,4.18398368,4.74948321,3.87410815,4.67838516
2017-12-17,4.70208264,6.7264682,4.61997783,6.0801127
2017-12-18,6.07993731,6.15866591,5.08098674,5.99922807
2017-12-19,6.00678466,6.54552583,5.40102706,5.83716392
2017-12-20,5.8364097,5.84811841,4.72419563,5.16345291
2017-12-21,5.16338265,5.70604682,4.74453081,5.17599139
2017-12-22,5.19723253,5.23943793,3.28633097,4.51279931
2017-12-23,4.5138505,5.3255406,4.38179062,5.02126984
2017-12-24,4.99250475,5.45380807,4.28390419,5.38988375
2017-12-25,5.37975288,7.08532027,5.2874461,6.61430666
2017-12-26,6.6165806,10.85466103,6.49022758,9.3222583
2017-12-27,9.40076614,11.32237305,8.33611895,10.04028818
2017-12-28,10.04307629,10.2520653,8.18263578,9.49039409
2017-12-29,9.48520278,9.6400121,8.4703326,8.78008932
2017-12-30,8.73211418,8.79498768,7.2642063,7.79086846
2017-12-31,7.79086692,8.8710111,7.69936496,8.65228603
2018-01-01,8.65230317,8.74353857,7.91159595,8.49318222
2018-01-02,8.48540743,9.25505823,7.96848516,8.75869114
2018-01-03,8.75750963,9.6510988,7.95283608,9.48131149
2018-01-04,9.47663531,9.56577871,8.80831777,9.23494989
2018-01-05,9.2351033,16.87196145,8.998143,14.92100264
2018-01-06,14.89977124,23.83565896,14.63192439,22.67564667
2018-01-07,22.67005183,22.74825673,18.14856719,18.58197132
2018-01-08,18.59387266,19.16393431,14.97457366,18.16239203
2018-01-09,18.16066347,20.29407574,16.59967345,17.55170061
2018-01-10,17.58396966,17.65483966,14.85,17.55273513
2018-01-11,17.54516945,23.65989119,15.11502865,21.23344203
2018-01-12,21.26657725,24.92406975,19.88282614,22.18754668
2018-01-13,22.20688616,23.51287578,20.87493749,22.11761071
2018-01-14,22.11617012,22.12237127,18.98925187,20.79799326
2018-01-15,20.79795519,23.6437692,19.0827457,19.58369833
2018-01-16,19.5740582,19.6925552,8.14410231,13.88243661
2018-01-17,13.88380922,15.68720588,9.5539124,14.43989241
2018-01-18,14.44578223,16.25775361,13.61438314,14.43597301
2018-01-19,14.44534495,17.24642625,14.09773817,15.04494291
2018-01-20,15.04059709,16.69611588,14.97577483,16.19021001
2018-01-21,16.19957986,16.37449984,13.22999337,14.14776683
2018-01-22,14.13792672,14.42856932,11.76853614,12.94901783
2018-01-23,12.9482416,13.99291124,11.64905471,13.19280249
2018-01-24,13.19197466,14.21844186,12.66270442,13.85868328
2018-01-25,13.85869241,14.09771178,12.39718975,13.13909046
2018-01-26,13.13445089,13.5852239,12.1271649,13.16607822
2018-01-27,13.14056952,13.46796375,12.78823413,13.26694536
2018-01-28,13.26670491,13.68285157,13.09035709,13.49447648
2018-01-29,13.49066996,13.57682998,12.56895595,12.69715508
2018-01-30,12.6956367,12.74336387,10.87572824,11.20587938
2018-01-31,11.20733785,11.3842036,10.41922738,11.12535409
2018-02-01,11.12651167,11.3288679,8.35378879,9.34005532
2018-02-02,9.34362782,10.6326909,6.89495475,9.6912244
2018-02-03,9.67955171,10.33312987,8.44364398,9.77852634
2018-02-04,9.76768091,9.7861279,7.90128981,8.37688343
2018-02-05,8.37687447,8.54071614,5.95624302,6.67946773
2018-02-06,6.67701577,8.69662284,5.44138642,8.31133696
2018-02-07,8.31582934,9.43959595,7.34390228,8.06432548
2018-02-08,8.06465343,9.20452819,8.03329688,8.74223866
2018-02-09,8.74445152,10.03557582,8.21769919,9.85742079
2018-02-10,9.85764493,10.38979858,8.78153761,9.27186757
2018-02-11,9.27140421,9.4077871,8.13484258,8.69353531
2018-02-12,8.69920887,9.46468269,8.67534098,9.34711971
2018-02-13,9.34210429,9.38363611,8.74894494,8.98853934
2018-02-14,8.98513928,10.65944038,8.96223017,10.44131423
2018-02-15,10.41660752,11.34380429,10.08031378,10.88506806
2018-02-16,10.8880982,11.3068374,10.36891125,11.24201273
2018-02-17,11.24480856,11.95486802,10.88192477,11.73531394
2018-02-18,11.74911053,11.76003079,10.60865989,10.68955774
2018-02-19,10.69476206,11.26206993,10.58942059,11.07419721
2018-02-20,11.07209623,11.22886434,9.6505829,9.90543169
2018-02-21,9.90712752,10.30445902,9.07299252,9.42703111
2018-02-22,9.42936825,9.82897918,8.6488648,8.88966383
2018-02-23,8.88755571,9.7523688,8.62590929,9.7512984
2018-02-24,9.73849747,9.89008256,8.72016825,9.1085286
2018-02-25,9.10521494,9.52521438,8.91309222,9.38551529
2018-02-26,9.37148903,10.1433795,8.98556158,9.91469955
2018-02-27,9.91090998,11.1339852,9.78179013,10.56052634
2018-02-28,10.56140063,11.17703704,10.29713918,10.43770396
2018-03-01,10.43792675,10.67709985,10.21900756,10.457895
2018-03-02,10.46344279,10.58094849,10.12153146,10.22645747
2018-03-03,10.22691441,10.47752332,10.01255257,10.19641562
2018-03-04,10.18546776,10.50037047,9.85144689,10.38769407
2018-03-05,10.38937059,10.50667268,9.98780296,10.03761103
2018-03-06,10.01626399,10.11366787,9.10087308,9.40604254
2018-03-07,9.39336385,10.24392131,8.10629248,9.05125525
2018-03-08,9.05175327,9.15796343,7.98002158,8.28613518
2018-03-09,8.29094421,8.3356195,7.05332833,8.31179121
2018-03-10,8.30703603,8.37780748,7.58415829,7.6597119
2018-03-11,7.6580649,8.46608173,7.27177713,8.24952623
2018-03-12,8.25365522,8.5269427,7.62887104,8.01895545
2018-03-13,8.01748244,11.11677007,7.81497233,10.1680029
2018-03-14,10.17191996,10.68657128,8.4346744,8.94641118
2018-03-15,8.94600449,9.42758401,8.27974143,9.12334396
2018-03-16,9.12123726,9.42530707,8.54371275,9.08361018
2018-03-17,9.08176352,9.56263682,8.65340179,8.95949478
2018-03-18,8.95463639,9.00281733,7.76957315,8.975621
2018-03-19,8.97298571,9.36977844,8.45735323,9.02528474
2018-03-20,9.02084966,9.28528699,8.60770946,9.16685055
2018-03-21,9.17037436,10.33697653,9.07499505,9.9581872
2018-03-22,9.95674813,10.94703141,9.50038241,10.07450647
2018-03-23,10.07404598,12.00952129,9.49805883,11.76599855
2018-03-24,11.73249246,14.9518904,11.5411695,13.23260962
2018-03-25,13.26139023,14.25365214,12.4958293,12.92068705
2018-03-26,12.90788964,12.98315689,10.87589713,12.02518158
2018-03-27,12.02853495,12.29724375,10.84782897,11.52847725
2018-03-28,11.52973861,12.26358546,11.27937923,11.65206006
2018-03-29,11.63589784,11.7248045,10.03357763,10.16874825
2018-03-30,10.16665959,10.82751757,9.5442553,10.38742305
2018-03-31,10.36981425,11.50121241,10.26013565,11.05126037
2018-04-01,11.04847742,11.31987463,10.3483636,11.08756753
2018-04-02,11.09228321,12.68179375,10.99064311,12.58887308
2018-04-03,12.58882845,13.9780885,12.24360704,13.30159463
2018-04-04,13.29915615,13.50041242,11.81428245,12.17092387
2018-04-05,12.17066412,12.71767248,12.05898583,12.50168075
2018-04-06,12.50187059,12.67282719,12.01649157,12.26918323
2018-04-07,12.26915649,12.66550146,12.23286586,12.48357
2018-04-08,12.479588,12.58109149,12.06467833,12.12056377
2018-04-09,12.12511144,12.57480127,11.5003617,11.88888944
2018-04-10,11.89240403,12.42691527,11.8223776,12.08149655
2018-04-11,12.07662793,12.32347834,11.77597294,12.2857293
2018-04-12,12.28568948,13.2508593,11.85835,12.99991672
2018-04-13,12.99978541,13.86163706,12.55793017,13.53906023
2018-04-14,13.53428808,13.88711337,12.93893185,13.29389562
2018-04-15,13.27597331,13.68007517,12.85041674,13.0544931
2018-04-16,13.05903852,13.10834093,12.06507503,12.21429616
2018-04-17,12.20392157,12.46220707,11.60758583,11.77109937
2018-04-18,11.77028038,12.4777198,11.48911037,12.31271598
2018-04-19,12.31268726,12.47764325,11.99094248,12.36584885
2018-04-20,12.36341606,12.79476135,11.92084875,12.5845157
2018-04-21,12.57470109,13.8116956,12.43249166,13.36010568
2018-04-22,13.3544962,13.43192583,12.81339385,12.87233871
2018-04-23,12.8887794,13.91793094,12.84288397,13.63285729
2018-04-24,13.65161883,15.74709913,13.62577445,15.16782199
2018-04-25,15.15248605,15.91936574,12.91225848,13.3502164
2018-04-26,13.34168774,14.74393392,13.1456235,14.64342577
2018-04-27,14.62661329,14.79829633,14.10305359,14.275112
2018-04-28,14.27026405,15.35107907,14.17686992,15.16366497
2018-04-29,15.1594759,15.38346075,14.51126475,15.02090069
2018-04-30,15.01749429,15.13783209,14.02703617,14.32726225
2018-05-01,14.33169757,14.33480552,13.472075,14.14842169
2018-05-02,14.14575816,14.41428028,13.84033661,14.37823055
2018-05-03,14.38776107,14.83968483,14.018133,14.61991473
2018-05-04,14.60810965,14.68268815,14.18181525,14.34091175
2018-05-05,14.31936775,14.61746943,14.15084062,14.36348283
2018-05-06,14.36441645,14.86905393,13.5592277,13.93795166
2018-05-07,13.92973675,13.96625793,12.86801303,13.71646815
2018-05-08,13.71268716,13.94521419,13.07025499,13.4825229
2018-05-09,13.48966467,14.90501238,12.9862152,14.6321333
2018-05-10,14.64745087,15.05554904,13.78264734,13.82273017
2018-05-11,13.80076001,14.11837076,12.53217395,13.00712051
2018-05-12,13.01844602,13.18309911,12.23369614,12.9751085
2018-05-13,12.97481381,13.56023956,12.67099266,13.18949541
2018-05-14,13.19058686,13.20986646,12.28481408,12.85186325
2018-05-15,12.84632354,13.3583049,12.48831383,12.55485797
2018-05-16,12.56042276,12.58595803,11.90080585,12.29401237
2018-05-17,12.28943049,12.96343226,12.2028899,12.38965912
2018-05-18,12.38624764,16.28731022,12.03693757,15.13195684
2018-05-19,15.10894737,15.72059212,13.96333646,14.32834183
2018-05-20,14.32500675,14.39154063,13.65116588,14.12006697
2018-05-21,14.12205219,14.82183001,13.74271179,14.69685535
2018-05-22,14.70164898,14.8679325,13.67972131,13.89599408
2018-05-23,13.89598973,13.95116267,12.25391392,12.49060612
2018-05-24,12.49570965,13.21520917,12.03792297,13.01824218
2018-05-25,13.01781275,13.40530437,12.59067145,13.06328625
2018-05-26,13.02056792,13.35408447,12.65291517,12.76092247
2018-05-27,12.75874325,12.8141018,12.29538097,12.60739894
2018-05-28,12.60793553,12.79726403,11.64125556,11.90135656
2018-05-29,11.90327025,12.69711155,11.6868139,12.60353551
2018-05-30,12.60361995,12.7962119,12.19107721,12.58226915
2018-05-31,12.57654461,14.27368049,12.40050441,14.21019314
2018-06-01,14.22090837,14.48291372,13.6771607,14.25400224
2018-06-02,14.23668494,14.8898789,13.97042317,14.68848588
2018-06-03,14.68564509,15.11328966,14.28671903,14.66985095
2018-06-04,14.67389461,14.69909215,13.62426989,14.27075355
2018-06-05,14.27111525,15.67637052,14.14570059,15.61202613
2018-06-06,15.59451019,17.4045274,15.27987691,17.28600837
2018-06-07,17.26740459,17.45712288,16.07762771,16.27864004
2018-06-08,16.25402258,16.65751377,15.74570263,16.27724
2018-06-09,16.27345851,16.89273039,15.84918453,16.02368325
2018-06-10,16.01222289,16.05420447,13.4329737,14.19618959
2018-06-11,14.1963468,15.51363308,13.71247084,15.48634811
2018-06-12,15.48986649,16.20305081,14.90458278,15.23718358
2018-06-13,15.25138672,15.85375969,13.61308297,14.57850713
2018-06-14,14.57496454,15.24931756,14.03125229,14.85312767
2018-06-15,14.84658591,15.67884626,14.63947128,15.00405872
2018-06-16,15.00418373,15.9785535,14.84819885,15.77504832
2018-06-17,15.77746258,17.20393949,15.69957818,16.59697868
2018-06-18,16.58647785,17.27705261,16.13805591,16.8291187
2018-06-19,16.81318907,16.96560565,16.09232231,16.74859767
2018-06-20,16.73948589,16.85757528,15.59215339,16.05232434
2018-06-21,16.05582732,17.40287977,15.83169149,17.08075456
2018-06-22,17.08075456,17.27182222,15.14689206,15.59365117
2018-06-23,15.59676202,16.1099796,15.40959078,15.66525145
2018-06-24,15.66520207,15.76344443,13.38729204,14.45392941
2018-06-25,14.44096173,15.1391933,13.77485847,14.92324927
2018-06-26,14.90620531,15.0355364,13.76107699,14.06422918
2018-06-27,14.06634308,14.34423112,13.76427163,14.06629958
2018-06-28,14.05917957,14.93167001,13.78106215,14.16169038
2018-06-29,14.14468341,14.77368019,13.7291431,14.5022019
2018-06-30,14.5030613,15.13432505,14.23747788,14.661379
2018-07-01,14.67173629,14.73665215,14.02940697,14.34390899
2018-07-02,14.33445557,14.73929233,13.94684628,14.61716256
2018-07-03,14.60357502,14.80534015,13.97316047,14.16097674
2018-07-04,14.16175517,14.30876317,13.7048592,14.0113715
2018-07-05,14.00663182,14.178537,13.35160959,13.76972266
2018-07-06,13.76822035,13.87915132,13.14588595,13.39030319
2018-07-07,13.40796551,14.33758538,13.29553942,14.1496618
2018-07-08,14.14879258,14.22039114,13.83567149,14.01106373
2018-07-09,13.98906708,14.06828021,13.43473875,13.53024093
2018-07-10,13.52848997,13.55478152,12.57805413,12.79936256
2018-07-11,12.78582596,12.86228423,12.13902648,12.69951195
2018-07-12,12.68551344,12.76774941,11.78869179,12.12752151
2018-07-13,12.12403001,12.45913699,11.96463699,12.17236517
2018-07-14,12.16535666,12.29391186,11.91021027,12.03852736
2018-07-15,12.05252534,12.40050989,11.98585165,12.30935416
2018-07-16,12.31143801,13.52007015,12.10633632,13.3750074
2018-07-17,13.41986059,13.92997716,12.8164512,13.77595542
2018-07-18,13.74028573,13.95409818,12.66351988,12.84127165
2018-07-19,12.84755949,13.41005042,12.70553829,12.9546084
2018-07-20,12.95888437,13.0018688,11.79592786,12.0791482
2018-07-21,12.07694919,12.47563161,11.81383281,12.18188678
2018-07-22,12.17713713,12.31491031,11.90956365,12.14466525
2018-07-23,12.14289254,12.4370831,11.78276211,12.02516204
2018-07-24,12.02226415,12.29507982,11.5706907,12.11883993
2018-07-25,12.10984581,13.5818322,12.081467,12.99920244
2018-07-26,12.99950137,13.67287986,12.88655608,13.33378168
2018-07-27,13.33383214,14.11030737,12.99892339,13.98993045
2018-07-28,13.98702447,14.89770111,13.72060378,14.63352083
2018-07-29,14.65746798,14.77615784,13.62009858,13.97237296
2018-07-30,13.97137708,13.97604962,12.96361406,13.19423361
2018-07-31,13.21796175,14.09856806,12.96432157,13.82788294
2018-08-01,13.8319207,14.07857389,13.18252212,13.6353278
2018-08-02,13.63658386,14.24016529,13.37067959,14.17007994
2018-08-03,14.16939355,14.2387129,13.55516066,14.11730427
2018-08-04,14.10666867,14.47332874,13.52205949,13.87272278
2018-08-05,13.85847552,13.91557606,13.16983658,13.68044563
2018-08-06,13.68140885,13.95321513,13.42076843,13.68344555
2018-08-07,13.68359232,13.8985543,13.0400511,13.12721853
2018-08-08,13.1331175,13.14123173,11.88609868,12.15700907
2018-08-09,12.14025022,12.87668233,12.03380923,12.8216732
2018-08-10,12.79698194,12.82115292,11.70438893,12.07573198
2018-08-11,12.07338935,12.13004496,11.2904468,11.7196427
2018-08-12,11.69366523,11.96785765,11.30527291,11.79702537
2018-08-13,11.79444634,11.95394781,10.046888,10.30185528
2018-08-14,10.25924893,10.3242601,8.51614016,9.41762754
2018-08-15,9.42706402,10.67012403,9.32677372,9.55004643
2018-08-16,9.54089086,9.99576452,9.32258747,9.79995364
2018-08-17,9.76598512,10.912799,9.69772816,10.87594441
2018-08-18,10.87541993,10.99684893,9.47026068,9.92413484
2018-08-19,9.90650307,10.29882603,9.69356061,10.147641
2018-08-20,10.1485995,10.21540518,9.51237354,9.64540586
2018-08-21,9.6384904,9.85434297,9.33780058,9.73009288
2018-08-22,9.72960839,10.27676081,9.16133718,9.48245887
2018-08-23,9.50019801,9.79764638,9.33859614,9.75263623
2018-08-24,9.75576225,10.25536514,9.53574213,10.20706546
2018-08-25,10.21319915,10.27200173,9.93872465,10.09926542
2018-08-26,10.09948666,10.26222917,9.73366817,10.21830908
2018-08-27,10.21818338,11.307177,10.09497288,11.1753554
2018-08-28,11.1777535,11.57754208,10.75217467,11.50759716
2018-08-29,11.49119064,11.51060581,10.70419586,11.15184366
2018-08-30,11.15406169,11.20348682,10.34134349,10.76696919
2018-08-31,10.76896621,11.00629031,10.56909203,10.99175908
2018-09-01,10.97826644,11.58445079,10.97011887,11.50327073
2018-09-02,11.48599131,11.50541433,11.08582634,11.33845959
2018-09-03,11.35359465,11.47800703,11.0494555,11.30576057
2018-09-04,11.30642276,11.47115133,11.17871802,11.42233712
2018-09-05,11.42000494,11.56069152,9.81354018,9.95131837
2018-09-06,9.93840827,10.31603018,9.3880615,10.25401392
2018-09-07,10.23238639,10.27470745,9.63165796,9.95774921
2018-09-08,9.94047938,10.11048688,9.40036646,9.5888614
2018-09-09,9.5951127,9.78266792,9.27023992,9.56366924
2018-09-10,9.57306552,9.80413552,9.36734361,9.59894351
2018-09-11,9.56865248,9.64804744,9.19911036,9.43139016
2018-09-12,9.41119064,9.52091652,9.04682625,9.22368934
2018-09-13,9.23366848,9.69641466,9.21240311,9.59742026
2018-09-14,9.57943183,10.06248346,9.46080641,9.87822528
2018-09-15,9.88058945,10.24790755,9.84081049,10.09427636
2018-09-16,10.05135244,10.09438501,9.6580429,9.91803362
2018-09-17,9.9185695,10.01411579,9.31603953,9.47866437
2018-09-18,9.43593594,9.6732453,9.3109612,9.56696483
2018-09-19,9.56615675,9.80642404,9.30580723,9.65158496
2018-09-20,9.64974263,10.05770347,9.60761956,10.02438569
2018-09-21,10.02438569,10.34361228,9.91773275,10.34227462
2018-09-22,10.34125841,10.43775252,9.92196835,10.16801982
2018-09-23,10.16288511,10.30254072,10.02615123,10.20105715
2018-09-24,10.1949367,10.22545458,9.86664419,9.99537508
2018-09-25,9.97989157,9.99494777,9.38448288,9.81324555
2018-09-26,9.8127883,9.87897385,9.56365135,9.72619964
2018-09-27,9.69065117,10.02777597,9.64509032,9.96110096
2018-09-28,9.96280849,10.16797294,9.73347537,9.88945537
2018-09-29,9.88284466,9.98710089,9.66544198,9.92277656
2018-09-30,9.92065935,9.97747391,9.76748779,9.92725524
2018-10-01,9.92647772,9.968013,9.75914197,9.87350017
2018-10-02,9.87132188,10.56811127,9.77130315,10.25188135
2018-10-03,10.23281051,10.41376132,9.9746835,10.22647187
2018-10-04,10.22565667,10.34645859,10.13730935,10.18738553
2018-10-05,10.18836501,10.65956603,10.12673923,10.54239803
2018-10-06,10.54343972,10.64913041,10.22093987,10.3451852
2018-10-07,10.34666636,10.52983743,10.20681698,10.50731805
2018-10-08,10.50621901,10.62321889,10.41074627,10.46013387
