time,open,high,low,close,Plot
2023-09-28T00:00:00Z,0.4373827,0.44189607,0.43514356,0.43761514,1.6886292400000003
2023-09-28T12:00:00Z,0.43761514,0.44912015,0.43719098,0.44685573,1.6820160100000003
2023-09-29T00:00:00Z,0.44688524,0.49589591,0.44469725,0.48429507,1.6554208700000004
2023-09-29T12:00:00Z,0.48440006,0.48604768,0.47189936,0.482354,1.6567719600000004
2023-09-30T00:00:00Z,0.48227813,0.48271353,0.46340262,0.46371883,1.6700695300000004
2023-09-30T12:00:00Z,0.46379383,0.4762285,0.46319158,0.47171302,1.6643807300000002
2023-10-01T00:00:00Z,0.47179669,0.4839532,0.46545428,0.48113354,1.6576963900000004
2023-10-01T12:00:00Z,0.4812704,0.50776758,0.47783302,0.50625058,1.6397766700000003
2023-10-02T00:00:00Z,0.50619647,0.50669647,0.48989868,0.49010425,1.6512964900000004
2023-10-02T12:00:00Z,0.49016965,0.49101271,0.45947214,0.46729366,1.66750957
2023-10-03T00:00:00Z,0.46716866,0.4675875,0.43328516,0.45188451,1.6784605100000003
2023-10-03T12:00:00Z,0.45179265,0.45460443,0.44270976,0.44459906,1.6836515400000003
2023-10-04T00:00:00Z,0.44434906,0.445136,0.42651637,0.44298097,1.6847893000000003
2023-10-04T12:00:00Z,0.44304749,0.444791,0.4334956,0.4424454,1.68521596
2023-10-05T00:00:00Z,0.44240233,0.44483857,0.43688109,0.43918223,1.6874914800000003
2023-10-05T12:00:00Z,0.43918223,0.44863632,0.43320693,0.43531313,1.6902647700000002
2023-10-06T00:00:00Z,0.43532058,0.44077121,0.43351147,0.4352885,1.6902647700000002
2023-10-06T12:00:00Z,0.4352885,0.44793927,0.4341637,0.44325854,1.6845759700000003
2023-10-07T00:00:00Z,0.44327151,0.45889283,0.44224142,0.44306277,1.6847181900000003
2023-10-07T12:00:00Z,0.44306277,0.44465648,0.43871445,0.4426837,1.6850026300000003
2023-10-08T00:00:00Z,0.4426837,0.44405731,0.43582581,0.43639353,1.6894825600000005
2023-10-08T12:00:00Z,0.43639353,0.43981828,0.43515201,0.43801414,1.6883448
2023-10-09T00:00:00Z,0.43801237,0.4384941,0.40253834,0.41208222,1.7067622900000003
2023-10-09T12:00:00Z,0.41208222,0.41638088,0.40567446,0.41625147,1.7037756700000002
2023-10-10T00:00:00Z,0.41651141,0.41827315,0.41256389,0.41444213,1.7051267600000002
2023-10-10T12:00:00Z,0.41432945,0.41683972,0.41195441,0.41608355,1.7039178900000003
2023-10-11T00:00:00Z,0.41590855,0.41665419,0.40585351,0.41224936,1.7066911800000004
2023-10-11T12:00:00Z,0.41224963,0.41335058,0.40275467,0.40969662,1.70846893
2023-10-12T00:00:00Z,0.40962162,0.41260003,0.40294563,0.40741028,1.7101044600000002
2023-10-12T12:00:00Z,0.40756028,0.40870218,0.40193808,0.40802149,1.7096778000000001
2023-10-13T00:00:00Z,0.40751522,0.40944291,0.40664954,0.40936787,1.7086822600000002
2023-10-13T12:00:00Z,0.40961787,0.42333787,0.40915082,0.41374765,1.7056245300000001
2023-10-14T00:00:00Z,0.41314765,0.41660415,0.41226174,0.41503253,1.7047001000000002
2023-10-14T12:00:00Z,0.41518578,0.41914329,0.41407224,0.41591051,1.7040601100000003
2023-10-15T00:00:00Z,0.4158049,0.41585497,0.40695819,0.40844559,1.70939336
2023-10-15T12:00:00Z,0.40832059,0.41121841,0.40608855,0.41003248,1.7082556000000004
2023-10-16T00:00:00Z,0.41003248,0.42076743,0.40998961,0.41559601,1.7042734400000001
2023-10-16T12:00:00Z,0.41567101,0.42787309,0.40613451,0.41158167,1.70711784
2023-10-17T00:00:00Z,0.41125667,0.41133419,0.39516618,0.39731635,1.7172865700000002
2023-10-17T12:00:00Z,0.397188,0.39722278,0.37308027,0.38089916,1.7289486100000002
2023-10-18T00:00:00Z,0.3808708,0.38181738,0.365111,0.37606539,1.73236189
2023-10-18T12:00:00Z,0.37618406,0.38922774,0.37173766,0.38210838,1.7280952900000002
2023-10-19T00:00:00Z,0.38218338,0.38218338,0.36305548,0.36675516,1.7389751200000003
2023-10-19T12:00:00Z,0.36661037,0.37078059,0.36496019,0.36919378,1.7372684800000002
2023-10-20T00:00:00Z,0.3691537,0.38405509,0.36733229,0.37844215,1.7307263600000002
2023-10-20T12:00:00Z,0.37846715,0.3874472,0.3755309,0.38455612,1.7263175400000002
2023-10-21T00:00:00Z,0.38448112,0.3912266,0.3832225,0.39048065,1.72212205
2023-10-21T12:00:00Z,0.39060423,0.39925648,0.38462255,0.3906571,1.72197983
2023-10-22T00:00:00Z,0.3905821,0.41733776,0.38864893,0.39982499,1.7155088200000002
2023-10-22T12:00:00Z,0.399675,0.40356037,0.39424686,0.40356037,1.7128066400000002
2023-10-23T00:00:00Z,0.40356384,0.41491177,0.39576586,0.39953465,1.7157221500000002
2023-10-23T12:00:00Z,0.39955965,0.42000228,0.39663653,0.41998049,1.7011446000000003
2023-10-24T00:00:00Z,0.42040549,0.45783708,0.41919324,0.44975258,1.6799538200000002
2023-10-24T12:00:00Z,0.44999336,0.45493496,0.41572574,0.43301658,1.6919003000000004
2023-10-25T00:00:00Z,0.43323163,0.44161447,0.42053226,0.43147805,1.6929669500000002
2023-10-25T12:00:00Z,0.43140825,0.45021502,0.424586,0.43595361,1.6897670000000002
2023-10-26T00:00:00Z,0.43626969,0.4608703,0.43291058,0.4400831,1.68685149
2023-10-26T12:00:00Z,0.43994963,0.446753,0.41821716,0.44071193,1.68642483
2023-10-27T00:00:00Z,0.44013693,0.45194198,0.43196527,0.43453887,1.6908336500000005
2023-10-27T12:00:00Z,0.43438887,0.4552625,0.42239848,0.43203205,1.6926114
2023-10-28T00:00:00Z,0.43199227,0.46668311,0.43199227,0.46024831,1.6725583800000003
2023-10-28T12:00:00Z,0.46024831,0.47792775,0.45340809,0.4675542,1.6672962400000002
2023-10-29T00:00:00Z,0.46752715,0.46795658,0.45155676,0.45490657,1.6763272100000002
2023-10-29T12:00:00Z,0.4549673,0.46330975,0.45302399,0.4536909,1.6771805300000004
2023-10-30T00:00:00Z,0.45378887,0.47273344,0.44680273,0.46640007,1.6681495600000003
2023-10-30T12:00:00Z,0.4666063,0.46904757,0.44432404,0.46280473,1.6707095200000002
2023-10-31T00:00:00Z,0.46293798,0.47778886,0.44620931,0.45855283,1.67369614
2023-10-31T12:00:00Z,0.45877785,0.45944197,0.42073197,0.44313619,1.6847181900000003
2023-11-01T00:00:00Z,0.44308619,0.44541801,0.42644188,0.43418165,1.69104698
2023-11-01T12:00:00Z,0.43408165,0.47222034,0.4299931,0.46490897,1.66921621
2023-11-02T00:00:00Z,0.46586898,0.47950811,0.45952375,0.47629647,1.6611096700000005
2023-11-02T12:00:00Z,0.47634647,0.47634647,0.44363671,0.45760209,1.67440724
2023-11-03T00:00:00Z,0.45740209,0.45795209,0.4338627,0.43669139,1.68926923
2023-11-03T12:00:00Z,0.43669139,0.45465707,0.43506444,0.45465707,1.6764694300000003
2023-11-04T00:00:00Z,0.45395707,0.46589911,0.45201784,0.46137726,1.67170506
2023-11-04T12:00:00Z,0.46122653,0.51937562,0.45437621,0.50469293,1.64091443
2023-11-05T00:00:00Z,0.50549293,0.5231049,0.48992402,0.50575605,1.6401322200000004
2023-11-05T12:00:00Z,0.50565605,0.50975306,0.48380404,0.5025157,1.6424788500000003
2023-11-06T00:00:00Z,0.5013657,0.5147033,0.48869905,0.51364171,1.6345856400000003
2023-11-06T12:00:00Z,0.51329171,0.53689486,0.50831682,0.52702267,1.6250569000000001
2023-11-07T00:00:00Z,0.52663063,0.52685319,0.50785857,0.50977372,1.6372878200000003
2023-11-07T12:00:00Z,0.50977389,0.52835698,0.49311322,0.52276485,1.6280435200000003
2023-11-08T00:00:00Z,0.52240483,0.54642677,0.51839241,0.54569727,1.6117593300000004
2023-11-08T12:00:00Z,0.54652988,0.60049454,0.54638759,0.58019676,1.7132886199999995
2023-11-09T00:00:00Z,0.57963072,0.60732188,0.56683362,0.57429761,1.6958629699999996
2023-11-09T12:00:00Z,0.57429761,0.59495347,0.48588582,0.56114215,1.6568767699999996
2023-11-10T00:00:00Z,0.56112714,0.57067108,0.5377995,0.56139327,1.65540026
2023-11-10T12:00:00Z,0.56138856,0.62535922,0.53534439,0.60961152,1.79693744
2023-11-11T00:00:00Z,0.60964398,0.61382563,0.569027,0.58713409,1.73059169
2023-11-11T12:00:00Z,0.58712742,0.60520274,0.58138183,0.5924582,1.7465146699999998
2023-11-12T00:00:00Z,0.59251019,0.64419603,0.55844299,0.63002357,1.8570909199999996
2023-11-12T12:00:00Z,0.63002357,0.63887309,0.59742234,0.61807177,1.8220013899999998
2023-11-13T00:00:00Z,0.61861166,0.6512288,0.60447852,0.62281044,1.8358602799999997
2023-11-13T12:00:00Z,0.62249076,0.65690472,0.60491708,0.60503819,1.7833734199999995
2023-11-14T00:00:00Z,0.60532426,0.62883291,0.57231166,0.57488567,1.6946175499999998
2023-11-14T12:00:00Z,0.57478567,0.60485389,0.5421185,0.56676549,1.6707330799999998
2023-11-15T00:00:00Z,0.5673319,0.5997683,0.56012631,0.59870324,1.7647966099999999
2023-11-15T12:00:00Z,0.59895324,0.62047187,0.58874999,0.618971,1.8246552199999997
2023-11-16T00:00:00Z,0.61933331,0.64128118,0.5982023,0.60948494,1.79664257
2023-11-16T12:00:00Z,0.60948494,0.6095494,0.55123894,0.56561327,1.6671946399999995
2023-11-17T00:00:00Z,0.56561327,0.58616447,0.54638686,0.5534727,1.6315153699999996
2023-11-17T12:00:00Z,0.5534527,0.55876646,0.52514882,0.55408416,1.63328459
2023-11-18T00:00:00Z,0.554089,0.55462765,0.51438917,0.5331388,1.5713618899999997
2023-11-18T12:00:00Z,0.53311879,0.55471626,0.52480459,0.54665419,1.6114642099999998
2023-11-19T00:00:00Z,0.54663418,0.55366106,0.52873715,0.54081291,1.59406688
2023-11-19T12:00:00Z,0.54081291,0.56646226,0.53612935,0.5635208,1.6610023699999996
2023-11-20T00:00:00Z,0.5635208,0.57399804,0.55514407,0.56219781,1.6571690599999997
2023-11-20T12:00:00Z,0.56219781,0.57875658,0.54405215,0.55502668,1.6359384199999998
2023-11-21T00:00:00Z,0.55500667,0.58246595,0.54675585,0.55506019,1.6362332899999998
2023-11-21T12:00:00Z,0.55506019,0.55928164,0.50021205,0.50281337,1.4820162799999996
2023-11-22T00:00:00Z,0.50288008,0.5309087,0.50091023,0.52674333,1.5524902099999998
2023-11-22T12:00:00Z,0.52668141,0.56365783,0.52312224,0.55649459,1.6403614699999995
2023-11-23T00:00:00Z,0.55654325,0.58960415,0.55217112,0.58238664,1.7167327999999997
2023-11-23T12:00:00Z,0.58240664,0.59505628,0.56652192,0.58853146,1.7347198699999997
2023-11-24T00:00:00Z,0.58854373,0.64065125,0.58172893,0.62309616,1.8367448899999996
2023-11-24T12:00:00Z,0.62309616,0.64153564,0.61273861,0.62724026,1.8488345599999996
2023-11-25T00:00:00Z,0.62724026,0.68922475,0.62198402,0.64106724,1.8898214899999997
2023-11-25T12:00:00Z,0.64106724,0.66672354,0.64097317,0.65592718,1.9334622499999998
2023-11-26T00:00:00Z,0.65592718,0.66947603,0.62401382,0.62490705,1.8420525499999996
2023-11-26T12:00:00Z,0.62498227,0.64538433,0.60860231,0.63531692,1.8727190299999996
2023-11-27T00:00:00Z,0.63539864,0.64735552,0.59117775,0.59782014,1.7621427799999996
2023-11-27T12:00:00Z,0.59782014,0.59969081,0.5774278,0.59344106,1.7491684999999997
2023-11-28T00:00:00Z,0.59346607,0.59613194,0.56398715,0.58909411,1.7364890899999998
2023-11-28T12:00:00Z,0.58909744,0.62958537,0.58093931,0.61820715,1.82229626
2023-11-29T00:00:00Z,0.61820715,0.62340021,0.59812404,0.59931565,1.7665658299999998
2023-11-29T12:00:00Z,0.59928564,0.60467031,0.57854667,0.60155058,1.77334784
2023-11-30T00:00:00Z,0.60155058,0.64113538,0.58801875,0.60608484,1.78661699
2023-11-30T12:00:00Z,0.60608484,0.6093222,0.58987985,0.5972654,1.7606684299999997
2023-12-01T00:00:00Z,0.59728463,0.62031972,0.59142081,0.61230432,1.8048989299999998
2023-12-01T12:00:00Z,0.61230432,0.62752166,0.61003731,0.61325424,1.80784763
2023-12-02T00:00:00Z,0.61325424,0.6225111,0.60430066,0.61746858,1.82023217
2023-12-02T12:00:00Z,0.6173975,0.63403731,0.6129952,0.62572437,1.8444115099999998
2023-12-03T00:00:00Z,0.62572437,0.63017716,0.61168918,0.61611497,1.8161039899999996
2023-12-03T12:00:00Z,0.61611497,0.62218983,0.59921354,0.61539366,1.8140398999999998
2023-12-04T00:00:00Z,0.6153894,0.63878374,0.557484,0.59869691,1.7647966099999999
2023-12-04T12:00:00Z,0.59873105,0.63438485,0.59312456,0.62915728,1.8547319599999998
2023-12-05T00:00:00Z,0.62909621,0.65883136,0.61750362,0.62530577,1.84323203
2023-12-05T12:00:00Z,0.62530577,0.64764707,0.62138932,0.64425031,1.8992573299999997
2023-12-06T00:00:00Z,0.64419031,0.6611285,0.60457819,0.61647527,1.81728347
2023-12-06T12:00:00Z,0.61647527,0.64197697,0.61341433,0.62056909,1.82937314
2023-12-07T00:00:00Z,0.62047407,0.64194078,0.60573711,0.61559847,1.8146296399999997
2023-12-07T12:00:00Z,0.61564847,0.68653383,0.61046388,0.67163521,1.9797568399999999
2023-12-08T00:00:00Z,0.67163521,0.69940992,0.66889309,0.69816835,2.0581922599999998
2023-12-08T12:00:00Z,0.69815168,0.71486394,0.67616478,0.70327222,2.07323063
2023-12-09T00:00:00Z,0.70328589,0.71422888,0.6841725,0.70002986,2.06349992
2023-12-09T12:00:00Z,0.70002986,0.72507842,0.67220306,0.67805473,1.9989233899999999
2023-12-10T00:00:00Z,0.67805473,0.71564658,0.66774982,0.68291846,2.01307715
2023-12-10T12:00:00Z,0.68285845,0.69869684,0.67369396,0.69259868,2.0416795399999996
2023-12-11T00:00:00Z,0.69255366,0.71342313,0.60946556,0.65616484,1.9343468599999998
2023-12-11T12:00:00Z,0.65618984,0.66055991,0.60780095,0.62917116,1.8547319599999998
2023-12-12T00:00:00Z,0.62917116,0.66290319,0.62719269,0.63645484,1.8762574699999999
2023-12-12T12:00:00Z,0.63645484,0.65974758,0.61963493,0.65929407,1.9434878299999998
2023-12-13T00:00:00Z,0.65927979,0.66403628,0.6055677,0.61639184,1.8169885999999997
2023-12-13T12:00:00Z,0.61639184,0.66574022,0.61478318,0.6525265,1.9234366699999998
2023-12-14T00:00:00Z,0.65251817,0.66981989,0.64178794,0.66874535,1.9712056099999997
2023-12-14T12:00:00Z,0.66877869,0.67005068,0.63052381,0.65454934,1.92933407
2023-12-15T00:00:00Z,0.65454934,0.65547978,0.63296232,0.64557194,1.9030906399999998
2023-12-15T12:00:00Z,0.64557194,0.64722125,0.61567827,0.61741595,1.8199372999999999
2023-12-16T00:00:00Z,0.61745079,0.63500915,0.60023198,0.6350005,1.8718344199999997
2023-12-16T12:00:00Z,0.63498051,0.64958803,0.62544164,0.63225353,1.86387293
2023-12-17T00:00:00Z,0.63225353,0.63586977,0.60645802,0.61630762,1.8166937300000001
2023-12-17T12:00:00Z,0.61630762,0.62675447,0.60447709,0.60998173,1.7981169199999996
2023-12-18T00:00:00Z,0.60994177,0.61865984,0.56440135,0.58252159,1.7170276699999998
2023-12-18T12:00:00Z,0.58256964,0.6102001,0.57627505,0.61007155,1.7984117899999998
2023-12-19T00:00:00Z,0.61006323,0.66078102,0.60518333,0.63465981,1.8709498099999997
2023-12-19T12:00:00Z,0.63465981,0.71803028,0.61831631,0.6785408,2.0001028699999996
2023-12-20T00:00:00Z,0.67852651,0.7450879,0.64517618,0.70055657,2.06526914
2023-12-20T12:00:00Z,0.70055657,0.71817331,0.6737538,0.68786037,2.02782065
2023-12-21T00:00:00Z,0.68788037,0.71791667,0.67455211,0.7028875,2.07205115
2023-12-21T12:00:00Z,0.7028125,0.70482,0.67095411,0.68792699,2.02782065
2023-12-22T00:00:00Z,0.68783027,0.70054855,0.65703105,0.67898668,2.0015772199999997
2023-12-22T12:00:00Z,0.67898668,0.69850645,0.67092963,0.6951977,2.04934616
2023-12-23T00:00:00Z,0.69516913,0.74577787,0.69290646,0.73259967,2.15962754
2023-12-23T12:00:00Z,0.73255964,0.75914839,0.70768256,0.75393842,2.22243485
2023-12-24T00:00:00Z,0.75395674,0.76048379,0.70789946,0.7183368,2.1174611299999997
2023-12-24T12:00:00Z,0.7183368,0.74006997,0.70400537,0.71431942,2.1056663299999996
2023-12-25T00:00:00Z,0.71431275,0.74285086,0.71110496,0.73815,2.17584539
2023-12-25T12:00:00Z,0.73815,0.8271033,0.73396745,0.81732098,2.40938243
2023-12-26T00:00:00Z,0.81740999,0.88762744,0.80606956,0.84828906,2.50079213
2023-12-26T12:00:00Z,0.84828906,0.90843908,0.77723426,0.88402747,2.60606072
2023-12-27T00:00:00Z,0.88402747,0.91944,0.82094286,0.84496737,2.49106142
2023-12-27T12:00:00Z,0.84494689,0.8652,0.8226455,0.83021771,2.4474206599999997
2023-12-28T00:00:00Z,0.83027485,0.86323934,0.79639424,0.86129569,2.53912523
2023-12-28T12:00:00Z,0.86127964,0.86439692,0.77762464,0.79685066,2.3492289499999996
2023-12-29T00:00:00Z,0.79685066,0.84168905,0.760765,0.83690322,2.46717695
2023-12-29T12:00:00Z,0.83694158,0.84147814,0.78322281,0.80595012,2.37606212
2023-12-30T00:00:00Z,0.80591891,0.81021766,0.77032764,0.77631699,2.2884857299999997
2023-12-30T12:00:00Z,0.77629699,0.82060866,0.76997953,0.8083582,2.383139
2023-12-31T00:00:00Z,0.8082982,0.82985805,0.79036322,0.82097259,2.42029262
2023-12-31T12:00:00Z,0.82097611,0.82685468,0.76490716,0.77549117,2.28612677
2024-01-01T00:00:00Z,0.77551117,0.79126473,0.75585836,0.78428491,2.31207533
2024-01-01T12:00:00Z,0.78421881,0.8471509,0.77718236,0.84323027,2.48575376
2024-01-02T00:00:00Z,0.84323027,0.91989532,0.83964188,0.87285311,2.5733301499999994
2024-01-02T12:00:00Z,0.87287345,0.93022203,0.84592527,0.90584851,2.67034238
2024-01-03T00:00:00Z,0.90586285,0.9404714,0.84738954,0.85151414,2.51022797
2024-01-03T12:00:00Z,0.85151414,0.87410882,0.68194671,0.84333581,2.48604863
2024-01-04T00:00:00Z,0.84333581,0.87017711,0.80567439,0.82129076,2.42117723
2024-01-04T12:00:00Z,0.82131077,0.86739515,0.81207271,0.85454763,2.51907407
2024-01-05T00:00:00Z,0.85471825,0.8579571,0.77884806,0.77958491,2.29821644
2024-01-05T12:00:00Z,0.7796016,0.90118229,0.76853242,0.90035327,2.6544194
2024-01-06T00:00:00Z,0.90032467,0.90053325,0.80836017,0.88164503,2.59898384
2024-01-06T12:00:00Z,0.88151687,0.89959523,0.81976165,0.83216907,2.45331806
2024-01-07T00:00:00Z,0.83209056,0.85116833,0.80880855,0.83807766,2.47071539
2024-01-07T12:00:00Z,0.8380787,0.86023449,0.7920011,0.80035434,2.3595493999999997
2024-01-08T00:00:00Z,0.80029431,0.81081086,0.72214996,0.77365332,2.28081911
2024-01-08T12:00:00Z,0.77365332,0.88366701,0.77363163,0.86071571,2.53735601
2024-01-09T00:00:00Z,0.86071571,0.87467683,0.81798812,0.82480631,2.43149768
2024-01-09T12:00:00Z,0.82480631,0.84869136,0.77665608,0.7988388,2.35483148
2024-01-10T00:00:00Z,0.7988388,0.82654756,0.78704582,0.79565145,2.34569051
2024-01-10T12:00:00Z,0.79565145,0.86140606,0.76232517,0.842207,2.4828050599999996
2024-01-11T00:00:00Z,0.84216965,1.02817363,0.83052938,1.0214657,3.01150697
2024-01-11T12:00:00Z,1.0214657,1.14846793,0.96961028,1.09241634,3.2205698
2024-01-12T00:00:00Z,1.09243301,1.21600737,1.04516196,1.18922682,3.5060039599999997
2024-01-12T12:00:00Z,1.18922682,1.22490586,1.08927624,1.16815011,3.44408126
2024-01-13T00:00:00Z,1.16799009,1.36144451,1.12011084,1.32585009,3.9090912500000004
2024-01-13T12:00:00Z,1.32584295,1.33545201,1.22583232,1.2883415,3.79822013
2024-01-14T00:00:00Z,1.28843149,1.35212984,1.23246031,1.27119448,3.74779736
2024-01-14T12:00:00Z,1.27119448,1.30617947,1.2382944,1.25085151,3.68793875
2024-01-15T00:00:00Z,1.2509115,1.4489021,1.24986444,1.41775338,4.18007678
2024-01-15T12:00:00Z,1.41775623,1.42994184,1.3582157,1.37043274,4.0403084
2024-01-16T00:00:00Z,1.37044467,1.39716335,1.28129379,1.3116781,3.8672197100000005
2024-01-16T12:00:00Z,1.31169476,1.31174693,1.23923119,1.26987799,3.7439640499999998
2024-01-17T00:00:00Z,1.26987799,1.32843181,1.20223813,1.24248516,3.6631696700000007
2024-01-17T12:00:00Z,1.24248516,1.3277797,1.23844543,1.29261113,3.81089954
2024-01-18T00:00:00Z,1.29261328,1.34564465,1.24967959,1.26855545,3.7401307399999992
2024-01-18T12:00:00Z,1.26855545,1.26878808,1.14523336,1.15741622,3.4122353
2024-01-19T00:00:00Z,1.15747283,1.16624943,1.0995346,1.15737991,3.4122353
2024-01-19T12:00:00Z,1.15734658,1.18969679,1.0845985,1.16480394,3.43405568
2024-01-20T00:00:00Z,1.16482616,1.16515234,1.0693146,1.07513614,3.1695572899999993
2024-01-20T12:00:00Z,1.07512185,1.1058575,1.05664281,1.10097132,3.2459286199999995
2024-01-21T00:00:00Z,1.10097132,1.12801161,1.07843481,1.10918326,3.27010796
2024-01-21T12:00:00Z,1.10908333,1.11831894,1.05637807,1.06042575,3.1262114
2024-01-22T00:00:00Z,1.06041325,1.07749767,1.0105302,1.05388655,3.10704485
2024-01-22T12:00:00Z,1.0539032,1.12970414,1.04656083,1.07252343,3.1618906699999996
2024-01-23T00:00:00Z,1.07245633,1.12776601,1.01514198,1.07858818,3.17987774
2024-01-23T12:00:00Z,1.07863812,1.2254017,1.06086144,1.18414439,3.4909655900000005
2024-01-24T00:00:00Z,1.18416675,1.28240184,1.14220007,1.26643003,3.7336435999999993
2024-01-24T12:00:00Z,1.26641337,1.3155751,1.24163481,1.29173713,3.80824571
2024-01-25T00:00:00Z,1.29169431,1.29339205,1.20332052,1.21016785,3.5679266600000004
2024-01-25T12:00:00Z,1.21013986,1.22117683,1.16458552,1.17804638,3.4729785200000003
2024-01-26T00:00:00Z,1.1780044,1.26064852,1.15754515,1.25485599,3.6997335500000004
2024-01-26T12:00:00Z,1.25483933,1.47040621,1.22084576,1.45736883,4.296845299999999
2024-01-27T00:00:00Z,1.45754872,1.49429842,1.37297156,1.37761987,4.06153904
2024-01-27T12:00:00Z,1.37764037,1.41669649,1.37286658,1.39413133,4.11019259
2024-01-28T00:00:00Z,1.39413268,1.48827815,1.38438237,1.39127501,4.10193623
2024-01-28T12:00:00Z,1.39124358,1.39263286,1.311025,1.33308,3.9303218900000005
2024-01-29T00:00:00Z,1.33308,1.46812894,1.32732148,1.45020419,4.2756146600000005
2024-01-29T12:00:00Z,1.45023752,1.5819187,1.40360748,1.56232542,4.606163929999999
2024-01-30T00:00:00Z,1.56234208,1.6491675,1.54246708,1.61056105,4.7485861400000005
2024-01-30T12:00:00Z,1.61065074,1.61893018,1.51588489,1.54491003,4.55485655
2024-01-31T00:00:00Z,1.54481003,1.63760259,1.48445013,1.56738577,4.6212023
2024-01-31T12:00:00Z,1.56730746,1.62631428,1.51753483,1.5185627,4.47730574
2024-02-01T00:00:00Z,1.51854841,1.55678515,1.43134388,1.44945759,4.273550569999999
2024-02-01T12:00:00Z,1.44945759,1.56573686,1.43658516,1.52451483,4.49470307
2024-02-02T00:00:00Z,1.52459477,1.54323887,1.45504929,1.47370097,4.344909110000001
2024-02-02T12:00:00Z,1.47370097,1.50334039,1.44498941,1.46192226,4.3101144499999995
2024-02-03T00:00:00Z,1.46192226,1.48372482,1.38750117,1.39884648,4.12405148
2024-02-03T12:00:00Z,1.39884648,1.47014955,1.39591028,1.4367704,4.23610208
2024-02-04T00:00:00Z,1.4367704,1.51800446,1.42337628,1.5031203,4.43160089
2024-02-04T12:00:00Z,1.5031203,1.53910385,1.46269273,1.46408689,4.31660159
2024-02-05T00:00:00Z,1.4640494,1.562068,1.43258502,1.54378629,4.55161298
2024-02-05T12:00:00Z,1.54368634,1.65793581,1.54006809,1.57508803,4.64390729
2024-02-06T00:00:00Z,1.57495095,1.61226782,1.51783225,1.53137647,4.515049100000001
2024-02-06T12:00:00Z,1.53140648,1.56161146,1.50905417,1.51627688,4.470523729999999
2024-02-07T00:00:00Z,1.51627688,1.55930839,1.48596721,1.5405581,4.54217714
2024-02-07T12:00:00Z,1.5405581,1.55739118,1.49462099,1.54085183,4.543061750000001
2024-02-08T00:00:00Z,1.54082117,1.58635813,1.52174622,1.52909686,4.50826709
2024-02-08T12:00:00Z,1.52909686,1.55766579,1.50378781,1.52596755,4.49912612
2024-02-09T00:00:00Z,1.52600087,1.59329767,1.5198451,1.56428539,4.61206133
2024-02-09T12:00:00Z,1.56428126,1.8069655,1.56074736,1.76183326,5.1944295799999995
2024-02-10T00:00:00Z,1.7618997,1.813523,1.70075003,1.71407895,5.05377659
2024-02-10T12:00:00Z,1.71409324,1.76557505,1.70752399,1.73219486,5.10714806
2024-02-11T00:00:00Z,1.73219486,1.79712484,1.71647657,1.72981731,5.10007118
2024-02-11T12:00:00Z,1.72981731,1.73037181,1.67858957,1.69494322,4.9971615499999995
2024-02-12T00:00:00Z,1.69492922,1.76105543,1.68956726,1.75812728,5.18351939
2024-02-12T12:00:00Z,1.75810227,1.829628,1.73725245,1.7623265,5.19590393
2024-02-13T00:00:00Z,1.7623265,1.86149532,1.73040298,1.85972586,5.48310731
2024-02-13T12:00:00Z,1.85969728,1.87939436,1.7636928,1.8566982,5.47426121
2024-02-14T00:00:00Z,1.85671726,1.93858328,1.81414425,1.9358145,5.70750338
2024-02-14T12:00:00Z,1.93594958,1.97285153,1.88499723,1.90694894,5.62228595
2024-02-15T00:00:00Z,1.90699182,1.94801474,1.85158889,1.9010635,5.60518349
2024-02-15T12:00:00Z,1.90107208,1.91341764,1.82249348,1.86424503,5.4963764600000005
2024-02-16T00:00:00Z,1.86428792,1.8822475,1.78639939,1.81443219,5.3495311999999995
2024-02-16T12:00:00Z,1.81443219,1.83468578,1.7468335,1.80900907,5.33360822
2024-02-17T00:00:00Z,1.80904911,1.81516773,1.74504247,1.75792152,5.18292965
2024-02-17T12:00:00Z,1.75786151,1.77002119,1.70419179,1.7687714,5.2150704800000005
2024-02-18T00:00:00Z,1.7687714,1.7996246,1.73408667,1.78567462,5.26490351
2024-02-18T12:00:00Z,1.78572463,1.81583048,1.76972935,1.80009156,5.307364789999999
2024-02-19T00:00:00Z,1.80012491,1.8331179,1.76445754,1.79381031,5.28878798
2024-02-19T12:00:00Z,1.79381031,1.79419384,1.73757942,1.77402673,5.23040372
2024-02-20T00:00:00Z,1.77400173,1.77827561,1.69099794,1.73312767,5.10980189
2024-02-20T12:00:00Z,1.73307766,1.74897053,1.62082101,1.71731773,5.06321243
2024-02-21T00:00:00Z,1.71729772,1.71788899,1.62169756,1.63249057,4.81316267
2024-02-21T12:00:00Z,1.63250307,1.72194448,1.62014932,1.6926251,4.99037954
2024-02-22T00:00:00Z,1.6926376,1.71708241,1.63972838,1.68617243,4.971507860000001
2024-02-22T12:00:00Z,1.68617243,1.77165522,1.65566152,1.71878145,5.06763548
2024-02-23T00:00:00Z,1.71876479,1.7461718,1.66657843,1.68243802,4.9603028
2024-02-23T12:00:00Z,1.68243802,1.68307165,1.5644919,1.60212481,4.72352219
2024-02-24T00:00:00Z,1.60215979,1.62991623,1.55305371,1.62313862,4.785444889999999
2024-02-24T12:00:00Z,1.62312612,1.66447136,1.60186474,1.63567432,4.822598510000001
