time,open,high,low,close,Plot,Plot
2019-05-11,6349.8575,7451.145,6343.65,7218.7675,5713.005000000006,4.66579710302395
2019-05-12,7214.7625,7583.4125,6750.4175,6976.065,5833.372833333339,4.50892935112195
2019-05-13,6970.955,8175.45,6866.9425,7818.4875,6010.787000000006,5.05342268263115
2019-05-14,7817.265,8341.865,7621.315,7991.525,6200.285000000006,5.16526609338155
2019-05-15,7991.755,8301.14,7835.0475,8203.37,6395.8724999999995,5.302187661419951
2019-05-16,8203.935,8382.2375,7657.785,7880.26,6566.342499999999,5.09334736757135
2019-05-17,7880.395,7942.6375,6511.1025,7356.83,6697.530833333332,4.755031391559551
2019-05-18,7355.6625,7491.87,7206.4925,7262.96,6804.462833333333,4.69435905587335
2019-05-19,7263.185,8304.8875,7253.7975,8196.835,6966.457333333334,5.2979605699595504
2019-05-20,8195.7525,8198.93,7573.7225,8003.5375,7119.070166666667,5.173028687944149
2019-05-21,8001.7525,8114.4475,7774.5625,7953.3125,7270.1675000000005,5.140562815764351
2019-05-22,7951.7625,8046.905,7506.4525,7623.3825,7395.243166666667,4.92731445406255
2019-05-23,7621.695,7983.6325,7469.0775,7880.255,7524.526833333334,5.09334736757135
2019-05-24,7880.785,8179.3925,7797.72,8001.27,7647.822000000001,5.1715614864739505
2019-05-25,8001.3,8154.4875,7943.925,8067.455,7762.287500000001,5.21434301304335
2019-05-26,8068.025,8792.645,7889.57,8737.8225,7863.557833333333,5.64762635117695
2019-05-27,8737.1525,8946.615,8639.21,8775.72,7983.534833333333,5.672122798630949
2019-05-28,8773.9675,8819.555,8458.985,8719.955,8043.632666666666,5.636082642693351
2019-05-29,8719.3,8758.805,8426.865,8662.0575,8088.334833333332,5.59865931003935
2019-05-30,8663.2975,9093.925,7990.2,8275.2025,8093.123666666666,5.3486145696157505
2019-05-31,8277.47,8579.0125,8111.14,8542.59,8137.2789999999995,5.52144056129715
2019-06-01,8544.7625,8621.555,8457.37,8557.805,8217.344,5.5312779209343494
2019-06-02,8556.5975,8835.24,8545.7975,8739.8225,8315.8015,5.648919039696951
2019-06-03,8737.2425,8745.0475,8037.25,8110.6475,8310.055666666665,5.242258621632751
2019-06-04,8105.5475,8105.8225,7431.4175,7672.325,8287.974833333332,4.95895300558955
2019-06-05,7672.9775,7929.0325,7569.1375,7788.485,8276.986333333332,5.03403235483115
2019-06-06,7787.695,7876.3025,7447.42,7804.0925,8289.033666666666,5.04411532528715
2019-06-07,7804.245,8132.72,7761.68,8000.715,8297.064333333334,5.171205997130951
2019-06-08,7999.4475,8060.0125,7784.165,7931.865,8292.437333333333,5.12670519482995
2019-06-09,7933.74,7962.315,7510.045,7638.2825,8263.825833333332,4.93694498353655
2019-06-10,7630.8825,8089.81,7522.6825,8020.26,8215.988333333333,5.18383556397135
2019-06-11,8017.895,8055.685,7710.3225,7919.825,8158.928666666668,5.118923209939551
2019-06-12,7918.1675,8283.8575,7822.115,8174.9325,8122.593833333333,5.28380563066555
2019-06-13,8174.0375,8334.895,8037.825,8242.6825,8094.635499999999,5.327595454280551
2019-06-14,8243.02,8736.365,8178.75,8697.1775,8122.7671666666665,5.62135892045055
2019-06-15,8696.475,8913.0525,8615.1225,8856.88,8143.719833333333,5.724580098772551
2019-06-16,8856.245,9389.2075,8715.185,8978.795,8171.7858333333315,5.803382390951751
2019-06-17,8975.545,9473.675,8974.52,9333.1625,8211.341833333332,6.03242094292535
2019-06-18,9336.875,9359.2725,8927.7925,9080.5325,8276.000833333332,5.86913499252155
2019-06-19,9079.15,9323.225,9037.82,9278.89,8383.105166666666,5.99734383993515
2019-06-20,9279.2375,9601.11,9211.635,9533.845,8499.462499999998,6.162129309022151
2019-06-21,9533.01,10242.0775,9532.9975,10227.86,8661.046999999999,6.61070515234735
2019-06-22,10226.96,11208.4225,10062.8325,10667.11,8838.806666666665,6.89461186855235
2019-06-23,10664.74,11254.715,10484.3325,10830.4725,9032.047166666664,7.000198666865949
2019-06-24,10826.6,11095.8925,10535.98,11029.3875,9258.12083333333,7.12876946706515
2019-06-25,11029.9275,11794.195,11001.25,11757.885,9507.295833333332,7.5996312604751495
2019-06-26,11759.8175,13870.6275,11497.9925,12929.5325,9841.276333333333,8.356914049261551
2019-06-27,12931.13,13358.795,10299.75,11151.1925,10039.693666666666,7.20749419793315
2019-06-28,11154.655,12444.5575,10734.61,12365.78,10314.566833333334,7.992537472686551
2019-06-29,12361.405,12395.72,11252.1425,11868.7375,10526.004166666668,7.67127852169615
2019-06-30,11870.375,12199.2725,10648.3575,10754.915,10652.539833333332,6.95136735802295
2019-07-01,10756.975,11212.38,9940.75,10545.515,10756.98783333333,6.8160228699789505
2019-07-02,10434.6775,10932.72,9646.02,10832.3,10856.93033333333,7.00138147686175
2019-07-03,10832.8725,12020.96,10825.3975,11977.7425,11050.077666666666,7.7417300460361504
2019-07-04,11977.0125,12060.64,10932.1875,11143.8725,11174.409833333331,7.20276295794995
2019-07-05,11140.1275,11453.5625,10756.7625,11001.4125,11272.247666666664,7.11068475467035
2019-07-06,10995.4625,11727.42,10975.6075,11238.3725,11339.615166666665,7.263842490519951
2019-07-07,11232.9525,11625.77,11063.6975,11475.0375,11393.476999999997,7.416812786534151
2019-07-08,11478.405,12399.4,11329.105,12296.2,11491.192166666666,7.947564839075751
2019-07-09,12299.0775,12843.1925,12096.315,12569.815,11593.88733333333,8.124417555496949
2019-07-10,12569.2275,13196.8325,11548.64,12097.6125,11616.535833333332,7.81920733248235
2019-07-11,12096.17,12097.165,10955.02,11340.29,11510.586333333333,7.329717897499151
2019-07-12,11346.615,11942.61,11084.24,11796.3525,11553.596999999998,7.62448966071475
2019-07-13,11806.9825,11845.7775,10804.0575,11376.2825,11487.6305,7.352979827416551
2019-07-14,11383.395,11463.4675,10136.125,10299.7,11383.027999999998,6.657138523985751
2019-07-15,10296.7475,11081.78,9841.04,10848.7175,11389.2815,7.01199444961095
2019-07-16,10844.905,11037.5525,9359.75,9421.22,11314.328499999998,6.08933801846095
2019-07-17,9428.2525,9987.9075,9073.385,9700.785,11238.894166666663,6.270036483229151
2019-07-18,9701.2025,10797.7525,9277.8575,10645.53,11150.079999999996,6.880663759421551
2019-07-19,10645.765,10772.925,10109.41,10536.0375,11109.557666666664,6.809895526394151
2019-07-20,10534.2225,11141.285,10368.2575,10759.8025,11093.450333333332,6.954521518011751
2019-07-21,10766.47,10835.8425,10290.75,10594.06,11050.496166666666,7.061633481450722
2019-07-22,10595.26,10690.0325,10062.23,10325.69,10973.872999999998,7.23509255477605
2019-07-23,10322.545,10326.9725,9802.4525,9842.615,10810.300666666666,7.54732147213368
2019-07-24,9845.5025,9915.485,9509.8575,9769.06,10623.583666666666,7.5948664638757215
2019-07-25,9773.2475,10185.69,9736.6675,9888.9575,10476.339999999998,7.51736993709662
2019-07-26,9888.725,9904.1875,9646.105,9848.24,10376.869999999997,7.543689024423101
2019-07-27,9847.9625,10232.115,9290.025,9477.8625,10222.303999999998,7.783081548096521
2019-07-28,9471.0025,9642.265,9112.6225,9530.3275,10099.240333333331,7.749167930414291
2019-07-29,9536.545,9721.185,9364.8125,9498.6325,10045.835833333333,7.7696570037995905
2019-07-30,9502.9625,9793.8925,9375.31,9593.95,9962.184666666664,7.708047588181711
2019-07-31,9592.5925,10136.175,9574.1875,10085.57,10006.474666666665,7.3902924380971315
2019-08-01,10094.0025,10504.215,9883.6375,10408.135,10053.631333333331,7.181801573684002
2019-08-02,10410.0225,10670.68,10325.575,10530.7075,10045.976499999997,7.102579311070871
2019-08-03,10531.2,10922.8725,10505.53,10817.38,10064.732666666665,6.91729216068084
2019-08-04,10816.605,11084.9425,10564.215,10977.9675,10079.276999999998,6.813495936865531
2019-08-05,10980.5325,11949.84,10979.3825,11808.5925,10160.24583333333,6.276630506729951
2019-08-06,11803.7975,12326.6025,11198.18,11464.6575,10236.176999999998,6.498927257815321
2019-08-07,11464.8775,12151.975,11382.8525,11970.4575,10378.033166666663,6.7856360056795015
2019-08-08,11980.42,12048.7725,11461.775,11947.725,10523.277499999997,6.772751138931011
2019-08-09,11951.1925,12020.935,11653.94,11857.525,10654.515333333331,6.721619815538411
2019-08-10,11865.9675,11973.8375,11193.8,11280.7725,10750.017499999996,6.394674116204531
2019-08-11,11279.555,11578.2975,11093.1275,11530.865,10886.88433333333,6.5364473310658315
2019-08-12,11536.2775,11552.0775,11219.565,11385.025,11010.530833333329,6.453775577145912
2019-08-13,11385.2125,11443.015,10746.395,10857.9225,11101.150166666663,6.154974780322481
2019-08-14,10857.695,10860.6825,9893.495,10020.9325,11129.615666666663,6.6294237760134305
2019-08-15,10022.31,10446.35,9476.2725,10300.9525,11143.974499999998,6.47069023983351
2019-08-16,10295.8325,10538.6575,9736.1325,10357.36,11140.589499999996,6.43871338540915
2019-08-17,10353.1875,10472.28,9983.545,10209.83,11119.197666666663,6.52234297826903
2019-08-18,10220.57,10508.465,10069.965,10319.71,11086.019666666663,6.46005585250855
2019-08-19,10319.355,10940.0575,10269.99,10922.2725,11082.306666666664,6.11848568051879
2019-08-20,10921.66,10954.37,10556.4225,10762.0675,11012.53833333333,6.2092974528779905
2019-08-21,10768.7475,10803.545,9847.6875,10130.5475,10923.597666666665,6.56728403515191
2019-08-22,10128.5875,10235.0725,9756.5875,10122.97,10800.431833333332,6.571580871821591
2019-08-23,10120.9925,10478.15,10045.26,10406.7225,10697.698333333332,6.410732929206591
2019-08-24,10409.4525,10428.9725,9885.785,10147.4975,10583.696499999998,6.55767567346971
2019-08-25,10149.7825,10375.0125,9906.3525,10136.39,10507.404333333334,6.563973543575271
2019-08-26,10143.4875,10671.6025,10141.09,10363.6125,10429.5875,6.4351704791841495
2019-08-27,10362.255,10380.6225,10024.5975,10173.06,10348.789833333334,6.54318660417195
2019-08-28,10174.3225,10286.525,9530.8575,9717.26,10272.745666666666,6.8015636693487505
2019-08-29,9715.465,9716.9,9309.9575,9489.395,10237.309833333335,6.930729527337311
2019-08-30,9491.38,9700.825,9346.735,9580.5325,10189.281833333334,6.8790711202518295
2019-08-31,9576.965,9694.8025,9430.815,9600.935,10138.8535,6.86750707433343
2019-09-01,9599.3575,9840.4,9540.7475,9768.0175,10109.399333333335,6.772789602151789
2019-09-02,9768.075,10482.06,9753.375,10386.88,10113.877333333334,6.42197953072723
2019-09-03,10385.7175,10783.4775,10282.62,10621.4725,10093.824,6.288998671315591
2019-09-04,10623.1225,10847.3475,10364.53,10584.2825,10081.971666666668,6.31008038051683
2019-09-05,10584.2975,10662.37,10457.5325,10580.8225,10111.990000000002,6.312041733402991
2019-09-06,10577.965,10951.85,10179.29,10320.7025,10125.172166666667,6.4594946561625095
2019-09-07,10319.11,10574.4425,10309.9,10483.8825,10130.316166666667,6.36699362611523
2019-09-08,10488.37,10595.725,10232.3175,10403.6725,10147.394500000002,6.4124618674443905
2019-09-09,10396.9375,10537.5575,10059.6225,10311.485,10159.067500000001,6.46471548277567
2019-09-10,10312.7075,10390.0175,9924.775,10095.8775,10141.218500000004,6.586937244563229
2019-09-11,10095.8475,10268.4225,9865.0025,10159.12,10140.289166666671,6.551088702216189
2019-09-12,10163.38,10467.6325,10035.385,10424.1725,10187.416666666668,6.400841135026391
2019-09-13,10425.0675,10455.0275,10154.49,10363.9875,10245.722833333335,6.43495507048567
2019-09-14,10367.705,10441.1225,10233.6025,10359.7775,10297.672500000002,6.43734157211883
2019-09-15,10362.5675,10382.45,10265.745,10309.045,10344.879833333334,6.46609863336591
2019-09-16,10311.38,10377.1025,10054.2175,10266.095,10378.085000000001,6.49045115359407
2019-09-17,10262.045,10278.98,10135.115,10190.78,10365.011666666667,6.53314175644283
2019-09-18,10186.865,10261.0175,10023.97,10156.9375,10334.042666666668,6.55232446790747
2019-09-19,10159.13,10379.8825,9603.04,10265.2275,10312.772333333334,6.490938657490631
2019-09-20,10268.525,10300.695,10059.4625,10170.0075,10285.384666666669,6.54491554240975
2019-09-21,10170.3975,10174.17,9914.225,9979.65,10262.647833333333,6.652823963048311
2019-09-22,9976.98,10090.3575,9847.4525,10026.9475,10232.1855,6.626011248737511
2019-09-23,10027.4225,10048.11,9611.53,9689.0275,10184.542500000001,6.817566268185829
2019-09-24,9690.7275,9777.8575,8048.6325,8536.7225,10066.225,7.470770471726591
2019-09-25,8532.6725,8744.8225,8164.805,8435.3525,9955.523333333334,7.52823357637111
2019-09-26,8443.3975,8464.025,7723.61,8060.1075,9815.589166666668,7.74094399747015
2019-09-27,8060.835,8289.0075,7859.255,8193.6775,9666.889500000001,7.66522783995443
2019-09-28,8197.365,8368.21,8018.1225,8219.08,9523.895666666669,7.65082946905603
2019-09-29,8221.54,8243.46,7905.1925,8052.3225,9370.065333333334,7.74535987578899
2019-09-30,8058.2875,8373.295,7694.05,8303.7925,9236.381833333335,7.60281033524487
2019-10-01,8311.105,8534.375,8199.715,8323.5375,9106.878000000002,7.59161475157387
2019-10-02,8324.5575,8392.0975,8171.99,8380.4875,8986.191833333336,7.5593317900516706
2019-10-03,8382.77,8415.52,8056.9925,8231.22,8857.810666666668,7.643947728004591
2019-10-04,8234.1275,8243.4775,8007.09,8154.56,8717.099500000002,7.6874035985979505
2019-10-05,8157.58,8200.765,8022.16,8148.0425,8582.301833333335,7.69109955837187
2019-10-06,8151.11,8175.9925,7778.065,7859.23,8440.940500000002,7.854815837866631
2019-10-07,7862.8675,8312.895,7767.4025,8209.15,8319.754,7.65645843846631
2019-10-08,8210.525,8344.0075,8109.8525,8184.0775,8219.424000000003,7.67066974391603
2019-10-09,8183.5575,8704.4075,8119.08,8589.7875,8222.961666666668,7.44068694638887
2019-10-10,8589.62,8660.46,8454.9875,8586.93,8233.066833333334,7.44230818027743
2019-10-11,8588.5625,8847.7775,8223.1075,8269.06,8246.997,7.622497556555951
2019-10-12,8266.01,8424.2575,8261.0025,8307.945,8254.614833333333,7.60045217686151
2019-10-13,8307.945,8471,8144.045,8280.48,8258.708166666667,7.616023958301631
2019-10-14,8279.3375,8413.4825,8216.515,8357.115,8279.027666666669,7.57257942500819
2019-10-15,8355.2225,8417.52,8078.73,8161.255,8269.525166666668,7.683605603124751
2019-10-16,8162.825,8176.4975,7913.13,7997.9125,8247.816833333336,7.77620300022135
2019-10-17,7998.465,8128.0325,7938.4075,8075.2625,8227.468500000003,7.732355992780751
2019-10-18,8074.4325,8117.9275,7815.45,7956.58,8209.15916666667,7.799631530506031
2019-10-19,7955.4025,8101.0175,7876.7125,7961.1675,8196.266333333337,7.79702962017439
2019-10-20,7962.665,8307.1925,7878.62,8234.765,8202.047833333336,7.64194102591875
2019-10-21,8235.9125,8361.3375,8151.46,8213.5325,8225.668000000003,7.65397556978383
2019-10-22,8208.7725,8317.435,7996.06,8023.59,8213.297333333338,7.761645907124071
2019-10-23,8021.9475,8050.95,7291.8075,7472.3575,8165.849333333336,8.07411889886915
2019-10-24,7474.3525,7513.495,7359.2875,7438.235,8089.079166666671,8.09346033253267
2019-10-25,7439.8175,8793.0975,7395.7625,8666.525,8094.385500000004,7.39718572659583
2019-10-26,8674.505,10520.2475,8646.0225,9260.7525,8160.4983333333375,7.060343208672711
2019-10-27,9262.7825,9819.22,9103.5375,9549.05,8243.23866666667,7.280128198823841
2019-10-28,9559.325,9939.62,9183.555,9220.2875,8305.892500000005,7.029483441851881
2019-10-29,9219.6225,9566.93,9055.5425,9431.4625,8377.51566666667,7.190478250617451
2019-10-30,9432.415,9435,8994.5725,9165.3975,8444.458500000004,6.98763561757219
2019-10-31,9167.2275,9439.3725,8955.9075,9152.5625,8521.43516666667,6.9778464744905495
2019-11-01,9155.985,9306.7275,9058.61,9252.3375,8599.906833333336,7.053918179839931
2019-11-02,9254.56,9392.51,9205.625,9306.1125,8689.87566666667,7.094912122480101
2019-11-03,9306.7175,9383.6175,9072.575,9205.705,8772.844833333336,7.0183677326517016
2019-11-04,9206.825,9596.625,9128.5825,9413.55,8851.430500000004,7.176823768328341
2019-11-05,9414.5625,9493.1475,9171.76,9319.0325,8925.130500000003,7.104762257107421
2019-11-06,9319.4425,9446.8925,9255.8725,9343.63,9013.13316666667,7.123517157404021
2019-11-07,9344.24,9373.17,9081.2125,9201.3425,9128.398833333336,7.01503606946893
2019-11-08,9204.0525,9249.2475,8666.5075,8766.13,9216.92516666667,6.683234437026521
2019-11-09,8764.355,8876.245,8719.63,8810.3575,9226.514000000003,6.649498555434352
2019-11-10,8808.0375,9142.7025,8745.75,9033.985,9211.396166666671,6.479004652675832
2019-11-11,9035.32,9069.11,8598.25,8720.11,9156.133500000004,6.718304505995352
2019-11-12,8720.105,8871.525,8557.61,8812.7525,9128.964500000004,6.647676436632793
2019-11-13,8814.1475,8838.235,8705.3475,8759.3575,9084.157500000003,6.688380588438352
2019-11-14,8762.9325,8787.0975,8559.21,8631.415,9048.558666666671,6.785921123782113
2019-11-15,8630.97,8780.825,8366.9325,8458.5375,9002.290333333338,6.917723591737632
2019-11-16,8459.26,8531.66,8426.54,8482.635,8950.976833333338,6.899349925161232
2019-11-17,8483.355,8631.6,8373.0325,8500.63,8897.278000000002,6.885634478617272
2019-11-18,8500.9325,8503.1525,8022.295,8170.925,8828.29266666667,7.136995386096072
2019-11-19,8172.04,8198.255,7989.105,8121.9725,8742.187500000004,7.174322137779912
2019-11-20,8124.08,8222.8625,8028.845,8083.375,8659.810333333337,7.203742876086272
2019-11-21,8082.6525,8116.435,7388.7825,7615.5175,8544.602833333336,7.560435973365712
2019-11-22,7615.725,7718.0725,6777.6175,7285.1575,8416.85716666667,7.8123000600951515
2019-11-23,7282.76,7351.755,7105.52,7325.3475,8320.805000000004,7.781659493302392
2019-11-24,7327.9725,7345.635,6856.535,6908.4475,8194.011000000004,8.099501053289993
2019-11-25,6906.5825,7377.3725,6522.48,7124.6625,8066.722833333337,7.934664105137153
2019-11-26,7125.41,7341.1225,7023.4725,7161.5975,7962.822000000004,7.906501314957391
2019-11-27,7162.6225,7675.3725,6850.5425,7524.3925,7876.9313333333375,7.6299128295942324
2019-11-28,7522.8025,7656.5925,7372.76,7431.89,7788.433500000005,7.700434163964233
2019-11-29,7430.0475,7867.225,7412.34,7757.21,7730.1531666666715,7.4524125369669525
2019-11-30,7757.5625,7814.095,7455.045,7554.92,7669.912000000006,7.606636977288112
2019-12-01,7556.4725,7557.0175,7235.5225,7403.8775,7597.994833333339,7.7217887864042725
2019-12-02,7407.6975,7429.315,7156.88,7305.5,7518.319500000004,7.7967929904617925
2019-12-03,7307.75,7412.78,7241.475,7299.71,7460.238500000005,7.801207244796952
2019-12-04,7300.0175,7792.265,7081.72,7195,7398.4403333333385,7.881037395303792
2019-12-05,7198.355,7490.9175,7155.3725,7392.7875,7352.401166666672,7.730243722600632
2019-12-06,7394.895,7611.715,7306.8275,7542.82,7347.554666666672,7.6158619302165125
2019-12-07,7545.4825,7637.0675,7486.25,7503.51,7362.1115000000045,7.645831591341753
2019-12-08,7504.8925,7579.7975,7390.6825,7523.3275,7375.310166666673,7.630720965966472
2019-12-09,7520.8875,7660.845,7268.6725,7338.185,7403.959333333338,7.771870369699032
2019-12-10,7336.015,7397.75,7158.44,7219.035,7410.250833333339,7.8627094722956326
2019-12-11,7221.065,7268.9875,7125.4325,7202.7875,7412.996833333339,7.875098355360633
2019-12-12,7203.15,7297.245,7076.785,7189.4625,7390.668166666672,7.885261051437952
2019-12-13,7190.12,7299.79,7184.765,7252.3525,7378.699000000005,7.837314167994392
2019-12-14,7253.2375,7267.7075,7008.88,7065.535,7332.587333333339,7.979736767709633
2019-12-15,7067.365,7206.3,7008.8775,7114.98,7303.258000000004,7.9420440674798725
2019-12-16,7114.755,7140.305,6811.31,6879.2925,7268.285666666671,8.121732427454631
2019-12-17,6879.4425,6934.845,6557.26,6613.77,7222.170333333338,8.324162964772713
2019-12-18,6617.2625,7458.53,6430.145,7288.2375,7221.405500000004,7.809951890258832
2019-12-19,7288.99,7373.03,7035.4875,7150.8725,7218.463666666672,7.914681789744312
2019-12-20,7153.02,7218.5275,7075.3275,7190.62,7204.985833333339,7.884376675785313
2019-12-21,7190.81,7192.775,7110.745,7143.5625,7178.368666666673,7.920254881141552
2019-12-22,7143.7875,7525.115,7125.88,7511.47,7178.899333333338,7.639762944621912
2019-12-23,7517.5525,7690.6175,7260.5125,7316.8825,7165.136333333339,7.788116960352272
2019-12-24,7314.635,7425.9475,7157.395,7255.145,7159.600333333338,7.835179468143192
2019-12-25,7254.5575,7267.4325,7116.2075,7193.1525,7157.874833333339,7.882447821991192
2019-12-26,7195.345,7430.7475,7148.75,7193.44,7157.2516666666725,7.882226728078032
2019-12-27,7195.47,7254.4375,7025.6275,7244.9725,7160.952333333338,7.842940626887912
2019-12-28,7247.5725,7348.7225,7234.3375,7299.9275,7164.124000000005,7.801039518380072
2019-12-29,7301.05,7527.195,7277.225,7387.9625,7185.619166666672,7.733926079843952
2019-12-30,7382.7925,7386.2475,7199.7425,7216.0525,7192.357333333338,7.864989026779592
2019-12-31,7218.3875,7300.53,7112.1425,7167.07,7211.542500000005,7.902331026319512
2020-01-01,7164.9025,7235.535,7145.6625,7175.6525,7249.001333333338,7.895789696061192
2020-01-02,7174.665,7185.8925,6904.755,6945.695,7226.165166666672,8.071101921340993
2020-01-03,6944.76,7399.7025,6857.05,7335.29,7238.459666666672,7.774081308830632
2020-01-04,7333.66,7396.225,7259.47,7349.0325,7249.020500000005,7.763606031703673
2020-01-05,7351.925,7491.835,7309.2125,7352.6925,7262.962500000006,7.760815674041032
2020-01-06,7351.62,7807.485,7343.53,7761.8475,7279.654333333338,7.448875034356392
2020-01-07,7765.255,8224.625,7721.1575,8159.0075,7335.796000000005,7.830003443535401
2020-01-08,8156.165,8465.065,7865.775,8043.8175,7388.374166666671,7.719458159250871
2020-01-09,8045.23,8045.56,7747.2275,7814.6425,7429.806833333338,7.49951920402621
2020-01-10,7816.1475,8197.6675,7670.075,8195.22,7496.592166666671,7.86475337620267
2020-01-11,8196.1075,8293.1275,7999.8275,8021.475,7548.359000000005,7.69801895748929
2020-01-12,8018.675,8185,7961.6125,8178.0025,7606.897333333337,7.84822772471053
2020-01-13,8180.7775,8193.0425,8029.4375,8105.8775,7654.758333333337,7.77901576271209
2020-01-14,8106.365,8892.4225,8106.115,8817.81,7761.542166666667,8.462239169611
2020-01-15,8813.425,8906.0075,8556.53,8810.445,7871.1005000000005,8.45517594109868
2020-01-16,8812.7125,8849.5325,8578.3425,8714.43,7973.685666666668,8.36302767999094
2020-01-17,8715.7675,9009.85,8663.4725,8898.5,8103.872666666667,8.539675570244029
2020-01-18,8899,8981.525,8804.75,8908.3325,8208.742166666667,8.54910920289024
2020-01-19,8905.765,9187.0675,8468.4725,8700.1475,8298.8165,8.34932348119258
2020-01-20,8700.5775,8734.3975,8508.0025,8627.775,8383.822000000002,8.279871599747391
2020-01-21,8632.0475,8777.855,8439.5,8719.995,8447.6985,8.36837308526453
2020-01-22,8726.565,8791.005,8568.2725,8659.8475,8481.087833333333,8.310648466376481
2020-01-23,8662.7225,8666.545,8279.2025,8386.2825,8503.918833333335,8.048109414186891
2020-01-24,8385.83,8514.885,8217.7925,8425.3425,8544.632166666668,8.085594428547111
2020-01-25,8428.85,8434.2225,8254.6875,8327.83,8553.472833333335,7.99201624753674
2020-01-26,8325.475,8597.24,8280.8175,8590.48,8591.406500000001,8.244075618292289
2020-01-27,8596.5925,8989.5825,8557.0475,8896.025,8639.274666666668,8.53730516611014
2020-01-28,8896.985,9414.5675,8880.3725,9398.35,8725.439500000002,9.019370512075982
2020-01-29,9389.56,9438.0225,9222.66,9284.64,8756.561500000002,8.91024555091621
2020-01-30,9283.5175,9569.5,9146.0125,9500.19,8802.544500000002,9.11710409790406
2020-01-31,9505.6275,9524.215,9197.8625,9333.17,8843.793833333335,8.956818713919318
2020-02-01,9339.8425,9457.98,9284.885,9378.7625,8875.811333333335,9.00057042422865
2020-02-02,9379.345,9473.9525,9143.75,9324.0225,8903.524000000001,8.94803766216827
2020-02-03,9319.475,9611.2375,9220.2675,9282.0225,8942.315666666667,8.90773119511427
2020-02-04,9280,9346.575,9077.93,9162.5025,8977.964166666668,8.79303050601203
2020-02-05,9165.23,9769.4,9148.205,9615.87,9037.689166666669,9.22811962430422
2020-02-06,9619.0275,9856.5,9520.6475,9758.425,9110.927666666668,9.36492169284107
2020-02-07,9761.705,9879.49,9714.13,9807.01,9205.642833333337,9.411552436511402
2020-02-08,9807.05,9948.3025,9657.6225,9906.1175,9304.36116666667,9.50666610198097
2020-02-09,9906.755,10177.09,9886.375,10167.7075,9427.019666666669,9.7577082142823
2020-02-10,10166.69,10199.7125,9731.0725,9852.9925,9511.18716666667,9.45567842115766
2020-02-11,9854.5325,10396.01,9708.5575,10270.4125,9602.813000000002,9.8562671230072
2020-02-12,10270.5225,10488.305,10241.3875,10351.8125,9666.377166666669,9.934384894869
2020-02-13,10351.88,10514.2025,10074.7275,10238.0375,9729.937000000004,9.82520235304201
2020-02-14,10235.2125,10396.0075,10101.04,10369.7275,9787.90616666667,9.951582320812038
2020-02-15,10369.725,10401.26,9751.725,9904.735,9826.010500000002,9.50534174663491
2020-02-16,9908.385,10048.9425,9617.6525,9922.8975,9862.286166666669,9.522769495246829
2020-02-17,9921.6375,9967.24,9472.125,9701.0875,9887.423833333336,9.30990336531236
2020-02-18,9711.5925,10285.7175,9606.9675,10185.295,9947.642000000002,9.774588946555632
2020-02-19,10189.69,10306.265,9307.4275,9598.8125,9976.729333333335,9.211747521258001
2020-02-20,9594.5325,9702.0825,9382.575,9610.905,9976.398333333334,9.2233596224807
2020-02-21,9608.75,9772.38,9566.8475,9698.3575,9972.393833333334,9.307283444953852
2020-02-22,9698.2275,9722.8825,9575.2225,9670.8825,9963.318666666666,9.280911499367091
2020-02-23,9668.935,10022.14,9667.66,9968.39,9967.470166666666,9.56642523777746
2020-02-24,9970.12,10026.365,9482.0175,9660.7575,9933.673499999999,9.27119956016265
2020-02-25,9662.705,9680.6525,9238.9275,9307.825,9897.329,8.932500478796738
2020-02-26,9306.5725,9370.61,8623.695,8780.31,9797.988833333333,9.43872953554574
2020-02-27,8779.995,8972.3925,8519.075,8812.2875,9695.35383333333,9.40803909908048
2020-02-28,8816.35,8898.86,8429.8975,8708.2775,9593.369833333332,9.507854993287848
2020-02-29,8706.9675,8800.8,8524.35,8526.76,9470.505333333333,9.682055369372089
2020-03-01,8528.5075,8752.9875,8406.2525,8527.415,9378.684000000001,9.681421983253669
2020-03-02,8521.375,8972.2625,8487.2825,8917.49,9311.656833333333,9.307081190508079
2020-03-03,8917.625,8923.6925,8655.715,8754.4925,9248.5505,9.46350836823908
2020-03-04,8756.825,8847.8675,8668.6825,8757.4225,9153.358999999999,9.460696517743669
2020-03-05,8758.6325,9170.465,8757.855,9067.5425,9117.940999999999,9.163081816161228
2020-03-06,9063.2225,9181.3575,9000.985,9156.305,9087.634333333332,9.07789138323374
2020-03-07,9157.1725,9217.95,8857.115,8899.3625,9034.367999999999,9.324480115245889
2020-03-08,8899.565,8899.66,8000.2,8036.475,8925.4075,10.152565287764448
2020-03-09,8037.4375,8186.585,7552.575,7932.88,8789.706833333332,10.25198771483765
2020-03-10,7932.72,8156.0125,7726.8875,7887.13,8671.465,10.2958928889554
2020-03-11,7891.9625,7995.7125,7588.72,7937.8525,8580.1335,10.24721812543076
2020-03-12,7949.5675,7968.1825,4673.2225,4844.805,8317.7665,13.21553418560924
2020-03-13,4844.805,5996.0875,3880.5875,5635.8925,8106.006833333332,12.456353745367279
2020-03-14,5627.675,5694.2275,5052.4875,5166.4675,7869.8861666666635,12.906844823713818
2020-03-15,5161.7925,5985.02,5090.57,5343.135,7657.644499999997,12.73729887592403
2020-03-16,5346.805,5349.965,4407.18,5037.2225,7424.9649999999965,13.03088293857107
